,0,3
790,8075197652,7 500
791,8075197713,7 500
792,8075197741,7 500
793,8075198025,7 500
794,8075198050,7 500
795,8075198138,7 500
796,8074871285,7 500
797,8075198179,7 500
798,8075198291,7 500
799,8075198388,7 500
800,8059436495,7 500
801,8065634238,7 500
802,8074898322,7 500
803,8074081544,7 500
804,8072669177,7 500
805,8075634116,7 500
806,8073555653,7 500
807,8075006094,7 500
808,8074001240,7 500
809,8073398004,7 500
810,8074285502,7 500
811,8075004062,7 500
812,8068451401,7 500
813,8072372822,7 500
814,8070790677,7 500
815,8075197025,7 500
816,8075197188,7 500
817,8075197253,7 500
818,8075197293,7 500
819,8075197353,7 500
820,8075197525,7 500
821,8075197591,7 500
822,8075197652,7 500
823,8075197713,7 500
824,8075197741,7 500
825,8075198025,7 500
826,8075198050,7 500
827,8075198138,7 500
828,8074871285,7 500
829,8075198179,7 500
830,8075198291,7 500
831,8075198388,7 500
832,8059436495,7 500
833,8065634238,7 500
834,8074898322,7 500
835,8074081544,7 500
836,8072669177,7 500
837,8075634116,7 500
838,8073555653,7 500
839,8075006094,7 500
840,8074001240,7 500
841,8073398004,7 500
842,8074285502,7 500
843,8075004062,7 500
844,8068451401,7 500
845,8072372822,7 500
846,8070790677,7 500
847,8075197025,7 500
848,8075197188,7 500
849,8075197253,7 500
850,8075197293,7 500
851,8075197353,7 500
852,8075197525,7 500
853,8075197591,7 500
854,8075197652,7 500
855,8075197713,7 500
856,8075197741,7 500
857,8075198025,7 500
858,8075198050,7 500
859,8075198138,7 500
860,8074871285,7 500
861,8075198179,7 500
862,8075198291,7 500
863,8075198388,7 500
864,8059436495,7 500
865,8065634238,7 500
866,8074898322,7 500
867,8074081544,7 500
868,8072669177,7 500
869,8075634116,7 500
870,8073555653,7 500
871,8075006094,7 500
872,8074001240,7 500
873,8073398004,7 500
874,8074285502,7 500
875,8075004062,7 500
876,8068451401,7 500
877,8072372822,7 500
878,8070790677,7 500
879,8075197025,7 500
880,8075197188,7 500
881,8075197253,7 500
882,8075197293,7 500
883,8075197353,7 500
884,8075197525,7 500
885,8075197591,7 500
886,8075197652,7 500
887,8075197713,7 500
888,8075197741,7 500
889,8075198025,7 500
890,8075198050,7 500
891,8075198138,7 500
892,8074871285,7 500
893,8075198179,7 500
894,8075198291,7 500
895,8075198388,7 500
896,8059436495,7 500
897,8065634238,7 500
898,8074898322,7 500
899,8074081544,7 500
900,8072669177,7 500
901,8075634116,7 500
902,8073555653,7 500
903,8075006094,7 500
904,8074001240,7 500
905,8073398004,7 500
906,8074285502,7 500
907,8075004062,7 500
908,8068451401,7 500
909,8072372822,7 500
910,8070790677,7 500
911,8075197025,7 500
912,8075197188,7 500
913,8075197253,7 500
914,8075197293,7 500
915,8075197353,7 500
916,8075197525,7 500
917,8075197591,7 500
918,8075197652,7 500
919,8075197713,7 500
920,8075197741,7 500
921,8075198025,7 500
922,8075198050,7 500
923,8075198138,7 500
924,8074871285,7 500
925,8075198179,7 500
926,8075198291,7 500
927,8075198388,7 500
928,8059436495,7 500
929,8065634238,7 500
930,8074898322,7 500
931,8074081544,7 500
932,8072669177,7 500
933,8075634116,7 500
934,8073555653,7 500
935,8075006094,7 500
936,8074001240,7 500
937,8073398004,7 500
938,8074285502,7 500
939,8075004062,7 500
940,8068451401,7 500
941,8072372822,7 500
942,8070790677,7 500
943,8075197025,7 500
944,8075197188,7 500
945,8075197253,7 500
946,8075197293,7 500
947,8075197353,7 500
948,8075197525,7 500
949,8075197591,7 500
950,8075197652,7 500
951,8075197713,7 500
952,8075197741,7 500
953,8075198025,7 500
954,8075198050,7 500
955,8075198138,7 500
956,8074871285,7 500
957,8075198179,7 500
958,8075198291,7 500
959,8075198388,7 500
960,8059436495,7 500
961,8065634238,7 500
962,8074898322,7 500
963,8074081544,7 500
964,8072669177,7 500
965,8075634116,7 500
966,8073555653,7 500
967,8075006094,7 500
968,8074001240,7 500
969,8073398004,7 500
970,8074285502,7 500
971,8075004062,7 500
972,8068451401,7 500
973,8072372822,7 500
974,8070790677,7 500
975,8075197025,7 500
976,8075197188,7 500
977,8075197253,7 500
978,8075197293,7 500
979,8075197353,7 500
980,8075197525,7 500
981,8075197591,7 500
982,8075197652,7 500
983,8075197713,7 500
984,8075197741,7 500
985,8075198025,7 500
986,8075198050,7 500
987,8075198138,7 500
988,8074871285,7 500
989,8075198179,7 500
990,8075198291,7 500
991,8075198388,7 500
992,8059436495,7 500
993,8065634238,7 500
994,8074898322,7 500
995,8074081544,7 500
996,8072669177,7 500
997,8075634116,7 500
998,8073555653,7 500
999,8075006094,7 500
1000,8074001240,7 500
1001,8073398004,7 500
1002,8074285502,7 500
1003,8075004062,7 500
1004,8068451401,7 500
1005,8072372822,7 500
1006,8070790677,7 500
1007,8075197025,7 500
1008,8075197188,7 500
1009,8075197253,7 500
1010,8075197293,7 500
1011,8075197353,7 500
1012,8075197525,7 500
1013,8075197591,7 500
1014,8075197652,7 500
1015,8075197713,7 500
1016,8075197741,7 500
1017,8075198025,7 500
1018,8075198050,7 500
1019,8075198138,7 500
1020,8074871285,7 500
1021,8075198179,7 500
1022,8075198291,7 500
1023,8075198388,7 500
1024,8059436495,7 500
1025,8065634238,7 500
1026,8074898322,7 500
1027,8074081544,7 500
1028,8072669177,7 500
1029,8075634116,7 500
1030,8073555653,7 500
1031,8075006094,7 500
1032,8074001240,7 500
1033,8073398004,7 500
1034,8074285502,7 500
1035,8075004062,7 500
1036,8068451401,7 500
1037,8072372822,7 500
1038,8070790677,7 500
1039,8075197025,7 500
1040,8075197188,7 500
1041,8075197253,7 500
1042,8075197293,7 500
1043,8075197353,7 500
1044,8075197525,7 500
1045,8075197591,7 500
1046,8075197652,7 500
1047,8075197713,7 500
1048,8075197741,7 500
1049,8075198025,7 500
1050,8075198050,7 500
1051,8075198138,7 500
1052,8074871285,7 500
1053,8075198179,7 500
1054,8075198291,7 500
1055,8075198388,7 500
1056,8059436495,7 500
1057,8065634238,7 500
1058,8074898322,7 500
1059,8074081544,7 500
1060,8072669177,7 500
1061,8075634116,7 500
1062,8073555653,7 500
1063,8075006094,7 500
1064,8074001240,7 500
1065,8073398004,7 500
1066,8074285502,7 500
1067,8075004062,7 500
1068,8068451401,7 500
1069,8072372822,7 500
1070,8070790677,7 500
1071,8075197025,7 500
1072,8075197188,7 500
1073,8075197253,7 500
1074,8075197293,7 500
1075,8075197353,7 500
1076,8075197525,7 500
1077,8075197591,7 500
1078,8075197652,7 500
1079,8075197713,7 500
1080,8075197741,7 500
1081,8075198025,7 500
1082,8075198050,7 500
1083,8075198138,7 500
1084,8074871285,7 500
1085,8075198179,7 500
1086,8075198291,7 500
1087,8075198388,7 500
1088,8059436495,7 500
1089,8065634238,7 500
1090,8074898322,7 500
1091,8074081544,7 500
1092,8072669177,7 500
1093,8075634116,7 500
1094,8073555653,7 500
1095,8075006094,7 500
1096,8074001240,7 500
1097,8073398004,7 500
1098,8074285502,7 500
1099,8075004062,7 500
1100,8068451401,7 500
1101,8072372822,7 500
1102,8070790677,7 500
1103,8075197025,7 500
1104,8075197188,7 500
1105,8075197253,7 500
1106,8075197293,7 500
1107,8075197353,7 500
1108,8075197525,7 500
1109,8075197591,7 500
1110,8075197652,7 500
1111,8075197713,7 500
1112,8075197741,7 500
1113,8075198025,7 500
1114,8075198050,7 500
1115,8075198138,7 500
1116,8074871285,7 500
1117,8075198179,7 500
1118,8075198291,7 500
1119,8075198388,7 500
1120,8059436495,7 500
1121,8065634238,7 500
1122,8074898322,7 500
1123,8074081544,7 500
1124,8072669177,7 500
1125,8075634116,7 500
1126,8073555653,7 500
1127,8075006094,7 500
1128,8074001240,7 500
1129,8073398004,7 500
1130,8074285502,7 500
1131,8075004062,7 500
1132,8068451401,7 500
1133,8072372822,7 500
1134,8070790677,7 500
1135,8075197025,7 500
1136,8075197188,7 500
1137,8075197253,7 500
1138,8075197293,7 500
1139,8075197353,7 500
1140,8075197525,7 500
1141,8075197591,7 500
1142,8075197652,7 500
1143,8075197713,7 500
1144,8075197741,7 500
1145,8075198025,7 500
1146,8075198050,7 500
1147,8075198138,7 500
1148,8074871285,7 500
1149,8075198179,7 500
1150,8075198291,7 500
1151,8075198388,7 500
1152,8059436495,7 500
1153,8065634238,7 500
1154,8074898322,7 500
1155,8074081544,7 500
1156,8072669177,7 500
1157,8075634116,7 500
1158,8073555653,7 500
1159,8075006094,7 500
1160,8074001240,7 500
1161,8073398004,7 500
1162,8074285502,7 500
1163,8075004062,7 500
1164,8068451401,7 500
1165,8072372822,7 500
1166,8070790677,7 500
1167,8075197025,7 500
1168,8075197188,7 500
1169,8075197253,7 500
1170,8075197293,7 500
1171,8075197353,7 500
1172,8075197525,7 500
1173,8075197591,7 500
1174,8075197652,7 500
1175,8075197713,7 500
1176,8075197741,7 500
1177,8075198025,7 500
1178,8075198050,7 500
1179,8075198138,7 500
1180,8074871285,7 500
1181,8075198179,7 500
1182,8075198291,7 500
1183,8075198388,7 500
1184,8059436495,7 500
1185,8065634238,7 500
1186,8074898322,7 500
1187,8074081544,7 500
1188,8072669177,7 500
1189,8075634116,7 500
1190,8073555653,7 500
1191,8075006094,7 500
1192,8074001240,7 500
1193,8073398004,7 500
1194,8074285502,7 500
1195,8075004062,7 500
1196,8068451401,7 500
1197,8072372822,7 500
1198,8070790677,7 500
1199,8075197025,7 500
1200,8075197188,7 500
1201,8075197253,7 500
1202,8075197293,7 500
1203,8075197353,7 500
1204,8075197525,7 500
1205,8075197591,7 500
1206,8075197652,7 500
1207,8075197713,7 500
1208,8075197741,7 500
1209,8075198025,7 500
1210,8075198050,7 500
1211,8075198138,7 500
1212,8074871285,7 500
1213,8075198179,7 500
1214,8075198291,7 500
1215,8075198388,7 500
1216,8059436495,7 500
1217,8065634238,7 500
1218,8074898322,7 500
1219,8074081544,7 500
1220,8072669177,7 500
1221,8075634116,7 500
1222,8073555653,7 500
1223,8075006094,7 500
1224,8074001240,7 500
1225,8073398004,7 500
1226,8074285502,7 500
1227,8075004062,7 500
1228,8068451401,7 500
1229,8072372822,7 500
1230,8070790677,7 500
1231,8075197025,7 500
1232,8075197188,7 500
1233,8075197253,7 500
1234,8075197293,7 500
1235,8075197353,7 500
1236,8075197525,7 500
1237,8075197591,7 500
1238,8075197652,7 500
1239,8075197713,7 500
1240,8075197741,7 500
1241,8075198025,7 500
1242,8075198050,7 500
1243,8075198138,7 500
1244,8074871285,7 500
1245,8075198179,7 500
1246,8075198291,7 500
1247,8075198388,7 500
1248,8059436495,7 500
