,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Série,Tipo de Caixa,Matrícula,Origem,Valor Fixo
1185,2016,Classe 1,Diesel,Usados,8070754492,Skoda,90 cv,70 362 km,Citadino,,Manual,20-RA-95,Nacional,Sim
1186,2016,Classe 1,Diesel,Usados,8074688560,BMW,190 cv,183 048 km,Carrinha,Série 5,Automática,,Nacional,Sim
1187,2016,Classe 1,Diesel,Usados,8066020864,Audi,150 cv,50 000 km,SUV / TT,,Manual,,Nacional,
1188,2006,,Diesel,Usados,8074440107,Nissan,174 cv,200 000 km,SUV / TT,,,,,Sim
1189,2014,,Diesel,Usados,8074061781,Renault,110 cv,64 484 km,Citadino,,,,,
1190,2015,,Diesel,Usados,8074227731,Renault,90 cv,83 000 km,Pequeno citadino,,,,Nacional,
1191,1994,Classe 2,Diesel,Usados,8073783059,Land Rover,113 cv,300 000 km,SUV / TT,,Manual,,Nacional,
1192,2000,,Gasolina,Usados,8073784369,Mercedes-Benz,175 cv,180 000 km,Cabrio,Classe CLK,,,,
1193,2015,,Diesel,Usados,8073915045,Audi,140 cv,140 000 km,Sedan,,,,,
1194,2017,Classe 1,Diesel,Usados,8074689064,Citroën,120 cv,74 816 km,Monovolume,,Automática,,,Sim
1195,2017,,Diesel,Usados,8059948118,Mercedes-Benz,340 cv,99 999 km,Sedan,Classe S,Automática,,,Sim
1196,2005,Classe 1,Gasolina,Usados,8073187100,BMW,507 cv,74 000 km,Sedan,Série 5,Automática,69-AT-52,Nacional,
1197,2015,Classe 1,Diesel,Usados,8074689303,Mercedes-Benz,109 cv,100 700 km,Carrinha,Classe CLA,Manual,,,Sim
1198,2000,Classe 1,Gasolina,Usados,8059839628,Peugeot,120 cv,140 000 km,Sedan,,Manual,,Nacional,
1199,2014,,Diesel,Usados,8059486009,BMW,184 cv,79 430 km,Carrinha,Série 3,Automática,,Nacional,Sim
1200,2003,Classe 1,Gasolina,Usados,8072573334,VW,65 cv,81 000 km,Citadino,,Manual,,Nacional,
1201,2017,,Híbrido (Gasolina),Usados,8074685597,BMW,224 cv,19 500 km,Monovolume,Série 2,,,,
1202,2002,Classe 1,Gasolina,Usados,8075106062,Skoda,180 cv,170 000 km,Sedan,,Manual,,Nacional,
1203,2015,,Gasolina,Usados,8074684173,Abarth,150 cv,12 000 km,Cabrio,,,,,
1204,2014,,Diesel,Usados,8069299927,Mercedes-Benz,204 cv,149 000 km,SUV / TT,Classe M,Automática,03-PH-49,,
1205,2007,,Diesel,Usados,8074611296,Suzuki,69 cv,237 000 km,Citadino,,Manual,,Nacional,
1206,2002,Classe 1,Diesel,Usados,8074331425,Renault,65 cv,259 000 km,Citadino,,Manual,,Nacional,
1207,2007,Classe 1,Diesel,Usados,8066274192,Suzuki,75 cv,174 400 km,Citadino,,Manual,00-00-00,Nacional,
1208,2015,Classe 1,Diesel,Usados,8066352186,BMW,190 cv,150 000 km,SUV / TT,Série X,Automática,,,
1209,2017,Classe 1,Diesel,Usados,8074377269,VW,105 cv,85 150 km,Utilitário,,Manual,,,
1210,2004,,Gasolina,Usados,8073780148,Mercedes-Benz,82 cv,72 000 km,Utilitário,Classe A,Manual,,,Sim
1211,2015,Classe 1,Diesel,Usados,8074885708,Mercedes-Benz,116 cv,88 000 km,Carrinha,Classe C,Automática,,,
1212,2019,,Gasolina,Usados,8073778052,MINI,102 cv,9 000 km,Carrinha,,Automática,,,
1213,2017,Classe 1,Diesel,Usados,8074377269,VW,105 cv,85 150 km,Utilitário,,Manual,,,
1214,2011,Classe 1,Diesel,Usados,8072762924,Smart,54 cv,109 000 km,Pequeno citadino,,Automática,,,
1215,1995,Classe 1,Gasolina,Usados,8064927594,Saab,185 cv,220 000 km,Cabrio,,Manual,,Nacional,
1216,2007,Classe 1,Diesel,Usados,8066274192,Suzuki,75 cv,174 400 km,Citadino,,Manual,00-00-00,Nacional,
1217,2016,Classe 1,Diesel,Usados,8074691530,Ford,95 cv,169 000 km,Carrinha,,Manual,,Nacional,
1218,2010,Classe 1,Diesel,Usados,8074280814,Audi,170 cv,280 000 km,Carrinha,,Automática,,Nacional,Sim
1219,2017,Classe 1,Híbrido (Gasolina),Usados,8063769362,Mercedes-Benz,320 cv,38 000 km,SUV / TT,Classe GLC,Automática,,Nacional,Sim
1220,2013,,Diesel,Usados,8074615793,VW,105 cv,45 000 km,Cabrio,,,,Importado,
1221,2016,,Híbrido (Diesel),Usados,8068067559,Volvo,285 cv,39 357 km,Carrinha,,Automática,,Nacional,
1222,2007,,Diesel,Usados,8065279951,Mercedes-Benz,163 cv,164 000 km,Sedan,Classe C,Automática,,,Sim
1223,2010,Classe 1,Diesel,Usados,8073586856,VW,140 cv,178 000 km,Monovolume,,Manual,,Nacional,
1224,2008,Classe 1,Diesel,Usados,8073777964,Opel,125 cv,91 000 km,Coupé,,Manual,,Nacional,
1225,1992,,Gasolina,Usados,8075065414,Land Rover,135 cv,72 000 km,SUV / TT,,Manual,,,
1226,2014,Classe 1,Diesel,Usados,8074535139,VW,75 cv,80 600 km,Citadino,,Manual,00-OO-00,Nacional,
1227,2015,,Diesel,Usados,8074497367,Citroën,120 cv,166 976 km,Monovolume,,Manual,60-ZP-96,,Sim
1228,2015,Classe 1,Diesel,Usados,8072495819,Mercedes-Benz,136 cv,112 500 km,SUV / TT,Classe GLA,Manual,,,
1229,2015,,Diesel,Usados,8074497367,Citroën,120 cv,166 976 km,Monovolume,,Manual,60-ZP-96,,Sim
1230,2015,Classe 1,Diesel,Usados,8074688413,Peugeot,115 cv,169 000 km,Carrinha,,Manual,,,
1231,2014,Classe 1,Diesel,Usados,8074535139,VW,75 cv,80 600 km,Citadino,,Manual,00-OO-00,Nacional,
1232,2013,Classe 1,Híbrido (Diesel),Usados,8051460973,Peugeot,200 cv,214 000 km,Sedan,,Automática,,,
1233,2010,Classe 1,Diesel,Usados,8073687333,Volvo,110 cv,149 000 km,Carrinha,,Manual,,Nacional,
1234,2007,Classe 1,Diesel,Usados,8071726529,Ford,125 cv,150 000 km,Monovolume,,Manual,,Nacional,Sim
1235,2010,,Diesel,Usados,8074685785,MINI,112 cv,150 000 km,SUV / TT,,,,,
1236,1992,Classe 1,Diesel,Usados,8056264836,Mercedes-Benz,127 cv,79 900 km,Sedan,,Automática,,,
1237,2006,Classe 1,Gasolina,Usados,8066262817,Ford,80 cv,174 000 km,Carrinha,,Manual,,,Sim
1238,2015,,Gasolina,Usados,8074603488,Alfa Romeo,240 cv,22 000 km,Coupé,,Automática,,,
1239,2012,Classe 1,Diesel,Usados,8066692150,Ford,163 cv,197 000 km,Monovolume,,Manual,23-nd-84,Nacional,Sim
1240,2013,Classe 1,Híbrido (Diesel),Usados,8073775586,Mercedes-Benz,231 cv,188 000 km,Carrinha,Classe E,Automática,96-OC-66,Nacional,
1241,2009,,Diesel,Usados,8074608513,BMW,177 cv,223 000 km,Sedan,Série 5,Manual,,,Sim
1242,2010,,Diesel,Usados,8074680343,Audi,105 cv,119 000 km,Sedan,,,,,Sim
1243,2018,Classe 1,Diesel,Usados,8074608379,Mercedes-Benz,150 cv,110 000 km,Sedan,Classe E,Automática,,,
1244,2019,Classe 1,Diesel,Usados,8074383609,BMW,320 cv,6 500 km,Coupé,Série 8,Automática,,,Sim
1245,2016,Classe 1,Diesel,Usados,8075605189,Renault,90 cv,102 000 km,Carrinha,,Manual,,Nacional,
1246,2008,Classe 1,Diesel,Usados,8072072018,Skoda,150 cv,200 000 km,Carrinha,,Manual,,Nacional,
1247,2018,Classe 1,Diesel,Usados,8074610993,Mercedes-Benz,136 cv,78 760 km,Carrinha,Classe CLA,Manual,,,
1248,2000,,Gasolina,Usados,8073613478,SEAT,37 cv,154 079 km,Sedan,,,,,
1249,2015,Classe 1,Híbrido (Gasolina),Usados,8071461901,Lexus,136 cv,125 000 km,Utilitário,CT,Automática,,,Sim
1250,2018,,Diesel,Usados,8074605377,Renault,90 cv,15 900 km,Citadino,,Manual,,,Sim
1251,2018,Classe 1,Diesel,Usados,8059559121,Mercedes-Benz,109 cv,47 000 km,Utilitário,Classe B,Automática,04-ZC-03,Importado,
1252,2006,Classe 1,Gasolina,Usados,8072541743,Jaguar,400 cv,172 000 km,Sedan,,Automática,,,
1253,2017,Classe 1,Gasolina,Usados,8064534057,MINI,136 cv,43 250 km,Utilitário,,Manual,32-ZH-34,,
1254,1999,Classe 1,Diesel,Usados,8073775464,Audi,110 cv,400 000 km,Sedan,,Manual,,,
1255,2015,Classe 1,Diesel,Usados,8072476217,Peugeot,120 cv,157 000 km,Carrinha,,Manual,,Importado,
1256,2005,Classe 1,Diesel,Usados,8073776270,Ford,130 cv,194 200 km,Monovolume,,Manual,,Importado,
1257,2010,Classe 1,Diesel,Usados,8073777433,VW,105 cv,197 303 km,Utilitário,,Manual,,,
1258,2016,Classe 1,Híbrido (Diesel),Usados,8075647710,Volvo,285 cv,100 040 km,Carrinha,,Automática,65-SC-38,Nacional,
1259,2011,Classe 1,Diesel,Usados,8054546447,Audi,170 cv,126 500 km,Coupé,,Manual,,,
1260,2017,Classe 2,Diesel,Usados,8074386187,Maserati,275 cv,42 000 km,SUV / TT,,Automática,,,Sim
1261,2014,,Diesel,Usados,8073589141,Mercedes-Benz,250 cv,180 000 km,Sedan,Classe S,Automática,,,Sim
1262,2016,Classe 1,Diesel,Usados,8074223217,Renault,110 cv,109 206 km,Carrinha,,Manual,00-00-00,,Sim
1263,2014,Classe 1,Diesel,Usados,8069520208,VW,150 cv,49 500 km,Sedan,,Automática,,Nacional,
1264,2016,Classe 1,Híbrido (Diesel),Usados,8075647710,Volvo,285 cv,100 040 km,Carrinha,,Automática,65-SC-38,Nacional,
1265,2017,Classe 1,Diesel,Usados,8074539386,Fiat,95 cv,42 000 km,Carrinha,,Manual,,Nacional,
1266,2015,,Gasolina,Usados,8074680744,Abarth,160 cv,87 850 km,Citadino,,Manual,,,
1267,2007,,Gasolina,Usados,8074272975,Porsche,245 cv,58 000 km,Coupé,,Manual,,,
1268,2017,Classe 1,Híbrido (Gasolina),Usados,8064617554,BMW,252 cv,27 500 km,Sedan,Série 5,Automática,,Nacional,Sim
1269,2009,,Diesel,Usados,8068123594,VW,140 cv,165 000 km,Carrinha,,,,Nacional,Sim
1270,2016,Classe 1,Diesel,Usados,8075605189,Renault,90 cv,102 000 km,Carrinha,,Manual,,Nacional,
1271,2011,Classe 1,Diesel,Usados,8060305023,Mercedes-Benz,170 cv,245 000 km,Carrinha,Classe C,Manual,,,
1272,2007,,Diesel,Usados,8056413009,Peugeot,90 cv,249 845 km,Carrinha,,Manual,,Nacional,
1273,1999,,Gasolina,Usados,8074273222,Mercedes-Benz,205 cv,120 000 km,Carrinha,Classe E,,,,
1274,2011,,Diesel,Usados,8068002575,Nissan,110 cv,98 000 km,SUV / TT,,Manual,,Nacional,Sim
1275,2008,Classe 1,Diesel,Usados,8074610986,Mercedes-Benz,235 cv,245 000 km,Sedan,Classe S,Automática,75-FQ-01,Nacional,
1276,2017,Classe 1,Diesel,Usados,8074539386,Fiat,95 cv,42 000 km,Carrinha,,Manual,,Nacional,
1277,2016,Classe 1,Diesel,Usados,8074223217,Renault,110 cv,109 206 km,Carrinha,,Manual,00-00-00,,Sim
1278,2005,Classe 1,Diesel,Usados,8073953043,Mercedes-Benz,204 cv,340 000 km,Sedan,Classe S,Automática,98-cf-03,Nacional,
1279,2010,,Diesel,Usados,8073774242,Audi,170 cv,195 000 km,Coupé,,,,,
