,Ano de Registo,Classe do veículo,Combustível,Condição,ID,Marca,Potência,Quilómetros,Segmento,Série,Tipo de Caixa,Matrícula,Origem,Valor Fixo
774,2015,,Diesel,Usados,8040169070,Mercedes-Benz,204 cv,38 375 km,Sedan,Classe E,Automática,,Nacional,
775,2018,Classe 1,Diesel,Usados,8074371434,Peugeot,99 cv,117 000 km,Carrinha,,Manual,33-UM-39,Nacional,
776,2018,Classe 1,Diesel,Usados,8074371962,Peugeot,99 cv,96 000 km,Carrinha,,Manual,37-UT-78,Nacional,
777,2017,Classe 1,Gasolina,Usados,8075688050,Fiat,69 cv,61 330 km,Citadino,,Manual,,Nacional,
778,2019,Classe 1,Gasolina,Usados,8074418852,Nissan,100 cv,8 235 km,Citadino,,Manual,,Nacional,
779,2019,Classe 1,Diesel,Usados,8071192423,Renault,115 cv,8 020 km,Carrinha,,Manual,,Nacional,
780,2020,Classe 1,Diesel,Usados,8075688092,Fiat,95 cv,1 000 km,SUV / TT,,Manual,,,
781,2014,Classe 1,Diesel,Usados,8075687507,SEAT,75 cv,178 000 km,Citadino,,,53-PC-19,Nacional,
782,2014,Classe 1,Diesel,Usados,8074063481,Renault,90 cv,160 000 km,Carrinha,,Manual,,,Sim
783,2015,Classe 1,Diesel,Usados,8074372217,BMW,150 cv,108 000 km,Carrinha,Série 3,Manual,29-QQ-37,Nacional,
784,2017,Classe 1,Diesel,Usados,8070746527,SEAT,115 cv,20 700 km,Carrinha,,Manual,00-00-00,Nacional,
785,2017,,Diesel,Usados,8075686815,Nissan,96 cv,24 846 km,SUV / TT,,Automática,,Nacional,Sim
786,2019,Classe 1,Diesel,Usados,8071949117,Citroën,130 cv,8 998 km,SUV / TT,,Manual,,Nacional,
787,2015,,Gasolina,Usados,8074371860,Hyundai,66 cv,61 816 km,Pequeno citadino,,Manual,,,
788,2014,Classe 1,Diesel,Usados,8074626687,Peugeot,120 cv,54 300 km,Monovolume,,Automática,,Nacional,Sim
789,2018,Classe 1,Gasolina,Usados,8075687791,Renault,90 cv,47 697 km,Carrinha,,Manual,,Nacional,
790,2010,,Diesel,Usados,8075626366,Volvo,110 cv,100 000 km,Carrinha,,,,,
791,2009,,Diesel,Usados,8060727769,Alfa Romeo,120 cv,130 000 km,Utilitário,,Manual,,,Sim
792,2017,Classe 1,Diesel,Usados,8070746527,SEAT,115 cv,20 700 km,Carrinha,,Manual,00-00-00,Nacional,
793,2010,,Diesel,Usados,8067750256,MINI,110 cv,180 000 km,Citadino,,Manual,,Nacional,Sim
794,2019,Classe 1,Gasolina,Usados,8075687510,Renault,90 cv,22 525 km,SUV / TT,,Manual,,Nacional,
795,2010,,Diesel,Usados,8075688097,Peugeot,75 cv,148 000 km,Utilitário,,,,,
796,2017,,Diesel,Usados,8075687336,Mercedes-Benz,194 cv,66 000 km,Carrinha,Classe E,Automática,64TO37,Nacional,Sim
797,2016,,Diesel,Usados,8047576893,Toyota,90 cv,123 800 km,Citadino,,Manual,,,
798,2015,,Diesel,Usados,8061712634,Audi,110 cv,69 500 km,Sedan,,Manual,,Nacional,Sim
799,2009,Classe 1,Diesel,Usados,8075688095,Alfa Romeo,120 cv,107 450 km,Utilitário,,Manual,,,
800,2017,Classe 1,Diesel,Usados,8075687221,Renault,90 cv,120 741 km,Citadino,,Manual,00-00-00,Nacional,
801,2016,,Diesel,Usados,8074494311,Renault,75 cv,103 340 km,Citadino,,Manual,47RQ90,,Sim
802,2010,Classe 1,GPL,Usados,8072910986,Chevrolet,84 cv,190 000 km,Citadino,,Manual,,Nacional,
803,2017,,Diesel,Usados,8075686493,BMW,190 cv,61 000 km,Sedan,Série 5,Automática,,,Sim
804,2007,Classe 1,Diesel,Usados,8075736744,Mercedes-Benz,109 cv,212 000 km,Monovolume,Classe A,Automática,,Importado,
805,2019,Classe 1,Gasolina,Usados,8074418852,Nissan,100 cv,8 235 km,Citadino,,Manual,,Nacional,
806,2017,,Diesel,Usados,8053133142,Renault,110 cv,69 052 km,Carrinha,,Manual,00-00-00,Nacional,
807,1997,,Gasolina,Usados,8009890467,BMW,105 cv,230 000 km,Coupé,Série 3,Manual,,,
808,2018,Classe 1,Gasolina,Usados,8071221709,Fiat,69 cv,49 622 km,Pequeno citadino,,Manual,,Nacional,
809,2014,Classe 1,Diesel,Usados,8074298643,SEAT,110 cv,62 000 km,Utilitário,,Manual,,Importado,
810,2017,Classe 1,Diesel,Usados,8075686831,Volvo,120 cv,35 000 km,Utilitário,,Automática,,Nacional,
811,2016,Classe 1,Diesel,Usados,8053878110,BMW,163 cv,167 895 km,Carrinha,Série 3,Automática,54-XV-51,,Sim
812,2015,Classe 1,Diesel,Usados,8048322471,Mercedes-Benz,115 cv,125 600 km,Sedan,Classe C,Manual,,,Sim
813,2006,,Diesel,Usados,8053600175,Toyota,126 cv,95 000 km,Carrinha,,Manual,,Nacional,
814,2000,Classe 1,Diesel,Usados,8074296573,BMW,136 cv,345 000 km,Utilitário,Série 3,Manual,,Nacional,
815,2013,,Diesel,Usados,8073393869,Audi,150 cv,67 304 km,Cabrio,,Manual,00-00-00,Nacional,Sim
816,2007,Classe 1,Diesel,Usados,8074299778,BMW,177 cv,236 000 km,Sedan,Série 1,Manual,,Importado,
817,2010,Classe 1,Diesel,Usados,8071477882,Audi,105 cv,133 000 km,Utilitário,,Manual,,Nacional,
818,2018,,Gasolina,Usados,8075687291,SEAT,75 cv,51 000 km,Utilitário,,Manual,00-00-00,Nacional,Sim
819,2017,,Gasolina,Usados,8074494454,Fiat,69 cv,47 296 km,Pequeno citadino,,Manual,44UA23,,Sim
820,2016,Classe 1,Diesel,Usados,8071991770,Audi,190 cv,92 649 km,Carrinha,,Automática,00-00-00,Importado,
821,2020,Classe 1,Diesel,Usados,8075686832,Alfa Romeo,190 cv,1 500 km,SUV / TT,,Automática,,,
822,2016,,Gasolina,Usados,8071492815,Ford,100 cv,49 358 km,Utilitário,,Manual,00-00-00,Nacional,Sim
823,2018,Classe 1,Gasolina,Usados,8071221709,Fiat,69 cv,49 622 km,Pequeno citadino,,Manual,,Nacional,
824,2017,Classe 1,Diesel,Usados,8065361360,Renault,110 cv,73 250 km,Citadino,,Manual,,,Sim
825,1998,,Diesel,Usados,8075686419,Ford,90 cv,223 000 km,Carrinha,,Manual,,,Sim
826,2013,Classe 1,Diesel,Usados,8068290540,Renault,90 cv,165 000 km,Citadino,,Manual,,,Sim
827,2003,Classe 2,Diesel,Usados,8071118920,Mercedes-Benz,256 cv,350 000 km,SUV / TT,Classe M,Automática,,,
828,2017,Classe 1,Híbrido (Gasolina),Usados,8045200096,BMW,326 cv,29 912 km,Sedan,Série 7,Automática,,Importado,Sim
829,2016,Classe 1,Diesel,Usados,8069643834,SEAT,75 cv,130 991 km,Citadino,,Manual,,,
830,2010,Classe 1,Diesel,Usados,8073035904,Alfa Romeo,105 cv,166 000 km,Utilitário,,Manual,,Nacional,
831,2009,Classe 1,Gasolina,Usados,8062861050,MINI,174 cv,74 000 km,Carrinha,,Manual,,Nacional,
832,2012,Classe 1,Diesel,Usados,8071143488,BMW,116 cv,100 000 km,Citadino,Série 1,Manual,,,
833,2009,Classe 1,Gasolina,Usados,8062861050,MINI,174 cv,74 000 km,Carrinha,,Manual,,Nacional,
834,2016,Classe 1,Diesel,Usados,8053878110,BMW,163 cv,167 895 km,Carrinha,Série 3,Automática,54-XV-51,,Sim
835,2017,Classe 1,Diesel,Usados,8075687002,Mercedes-Benz,136 cv,67 459 km,Carrinha,Classe C,Automática,,Nacional,
836,2001,Classe 1,Diesel,Usados,8074297680,VW,130 cv,305 000 km,Carrinha,,Manual,,Importado,
837,2016,Classe 1,Diesel,Usados,8064208983,BMW,190 cv,105 428 km,Sedan,Série 4,Automática,00-00-00,Importado,
838,2010,Classe 1,Diesel,Usados,8075686761,SEAT,105 cv,191 050 km,Utilitário,,Manual,13-NT-86,,
839,2007,Classe 1,Diesel,Usados,8075736744,Mercedes-Benz,109 cv,212 000 km,Monovolume,Classe A,Automática,,Importado,
840,2008,Classe 1,Gasolina,Usados,8073088289,Peugeot,95 cv,87 400 km,Utilitário,,Manual,,Nacional,Sim
841,2018,,Eléctrico,Usados,8074500630,BMW,170 cv,10 000 km,Utilitário,Série i,Automática,00-00-00,,Sim
842,2019,Classe 1,Diesel,Usados,8075629386,Nissan,115 cv,30 975 km,SUV / TT,,Manual,,Nacional,
843,2018,Classe 1,Gasolina,Usados,8071215868,Renault,90 cv,52 438 km,Carrinha,,Manual,,Nacional,Sim
844,2015,,Diesel,Usados,8066565963,Mercedes-Benz,170 cv,150 000 km,Carrinha,Classe C,Manual,,Importado,Sim
845,2014,Classe 1,Diesel,Usados,8075683640,Renault,90 cv,190 000 km,Carrinha,,Manual,,Importado,
846,2015,,Diesel,Usados,8071305362,Peugeot,150 cv,141 000 km,Carrinha,,Manual,,Importado,Sim
847,2000,Classe 1,Diesel,Usados,8074296573,BMW,136 cv,345 000 km,Utilitário,Série 3,Manual,,Nacional,
848,2019,Classe 1,Diesel,Usados,8075686017,Renault,110 cv,11 503 km,Carrinha,,Manual,,Nacional,
849,2014,Classe 1,Gasolina,Usados,8070756797,Peugeot,200 cv,89 000 km,Citadino,,Manual,,,
850,2016,,Diesel,Usados,8064208547,Mercedes-Benz,110 cv,107 000 km,Sedan,Classe CLA,Automática,13-ZI-41,,Sim
851,2013,,Diesel,Usados,8075685750,Citroën,90 cv,100 000 km,Pequeno citadino,,Manual,,,Sim
852,2011,,Gasolina,Usados,8075686080,Renault,75 cv,108 000 km,Citadino,,,,,
853,2019,Classe 1,Diesel,Usados,8075629386,Nissan,115 cv,30 975 km,SUV / TT,,Manual,,Nacional,
854,2013,Classe 1,Diesel,Usados,8072252782,Fiat,95 cv,109 500 km,Utilitário,,Manual,,Nacional,Sim
855,2010,Classe 1,Gasolina,Usados,8073115517,BMW,555 cv,109 000 km,SUV / TT,Série X,Automática,,Importado,
856,2017,Classe 1,Diesel,Usados,8067991874,Fiat,85 cv,50 711 km,Citadino,,Manual,86-TX-58,Nacional,Sim
857,2016,,Diesel,Usados,8075685853,Audi,110 cv,81 000 km,Utilitário,,Manual,20RC49,Nacional,Sim
858,1997,,Gasolina,Usados,8041853094,Ford,126 cv,23 395 km,Citadino,,Manual,,,
859,1985,,Gasolina,Usados,8017822128,Mercedes-Benz,200 cv,234 458 km,Sedan,,,,,
860,2019,Classe 1,Gasolina,Usados,8075685857,Abarth,185 cv,3 000 km,Cabrio,,Automática,,Nacional,
861,2008,,Diesel,Usados,8075685591,Citroën,70 cv,114 000 km,Citadino,,,,,
862,2014,Classe 1,Diesel,Usados,8075683640,Renault,90 cv,190 000 km,Carrinha,,Manual,,Importado,
863,2018,,Eléctrico,Usados,8074500630,BMW,170 cv,10 000 km,Utilitário,Série i,Automática,00-00-00,,Sim
864,2016,,Diesel,Usados,8064208547,Mercedes-Benz,110 cv,107 000 km,Sedan,Classe CLA,Automática,13-ZI-41,,Sim
865,2006,Classe 1,Diesel,Usados,8074293512,Toyota,90 cv,157 000 km,Carrinha,,Manual,,Nacional,
866,1981,,Gasolina,Usados,8035098297,Mercedes-Benz,218 cv,105 584 km,Coupé,Classe SL,Manual,,Nacional,
867,2017,,Diesel,Usados,8074494157,Renault,160 cv,111 726 km,Monovolume,,Automática,47SQ24,,Sim
868,2011,Classe 1,Diesel,Usados,8075686067,Ford,116 cv,206 000 km,Carrinha,,Manual,,,
869,1996,,Diesel,Usados,8075685772,Suzuki,75 cv,208 000 km,SUV / TT,,,,,
870,2017,Classe 1,Diesel,Usados,8075686237,Audi,150 cv,36 407 km,Carrinha,,Manual,,Nacional,
871,2013,Classe 1,Diesel,Usados,8070493166,Toyota,90 cv,141 000 km,Citadino,,Manual,,Nacional,Sim
872,2016,Classe 1,Diesel,Usados,8047781031,Alfa Romeo,150 cv,39 350 km,Sedan,,Automática,,Nacional,Sim
873,2009,,Diesel,Usados,8075686206,MINI,110 cv,161 000 km,Citadino,,Manual,,,Sim
874,2011,,Gasolina,Usados,8075686349,Renault,75 cv,102 000 km,Citadino,,Manual,,Nacional,Sim
875,2019,Classe 1,Gasolina,Usados,8061897107,Citroën,82 cv,16 106 km,Citadino,,Manual,,Nacional,
876,2016,Classe 1,Gasolina,Usados,8053687563,MINI,102 cv,12 000 km,Cabrio,,Manual,,,
877,2015,Classe 1,Diesel,Usados,8052838509,BMW,190 cv,65 135 km,Coupé,Série 2,Manual,,Nacional,Sim
878,2015,Classe 1,Gasolina,Usados,8070763484,Fiat,69 cv,83 000 km,Pequeno citadino,,Manual,,Nacional,Sim
879,2007,Classe 1,Diesel,Usados,8072911327,Renault,105 cv,200 000 km,Carrinha,,Manual,,Nacional,
880,2011,Classe 1,Gasolina,Usados,8075685625,Ford,82 cv,118 000 km,Citadino,,Manual,,Nacional,
881,2009,Classe 1,Diesel,Usados,8035544916,Alfa Romeo,120 cv,200 900 km,Utilitário,,Manual,,Importado,
882,2014,Classe 1,Gasolina,Usados,8070756797,Peugeot,200 cv,89 000 km,Citadino,,Manual,,,
883,2017,Classe 1,Diesel,Usados,8067991874,Fiat,85 cv,50 711 km,Citadino,,Manual,86-TX-58,Nacional,Sim
884,2016,Classe 1,Diesel,Usados,8075685481,Mercedes-Benz,109 cv,55 383 km,Utilitário,Classe A,Manual,09-TX-41,Nacional,
885,2019,Classe 1,Gasolina,Usados,8074295584,Ford,85 cv,21 500 km,Citadino,,Manual,,Nacional,
886,2015,,Diesel,Usados,8075606899,BMW,163 cv,101 000 km,SUV / TT,Série X,Manual,,Nacional,
887,2003,,Gasolina,Usados,8063067693,Hyundai,62 cv,215 000 km,Citadino,,Manual,00-00-00,,Sim
888,2017,Classe 1,Híbrido (Gasolina),Usados,8067858758,MINI,224 cv,26 000 km,Citadino,,Automática,,Nacional,
889,2006,Classe 1,Diesel,Usados,8064823975,Audi,170 cv,195 250 km,Carrinha,,Manual,74-CA-79,Nacional,
890,2015,,Gasolina,Usados,8073691142,Toyota,51 cv,77 605 km,Pequeno citadino,,Manual,,,
891,2008,Classe 1,Diesel,Usados,8075685343,Peugeot,110 cv,275 000 km,Utilitário,,Automática,,Nacional,
892,2019,,Gasolina,Usados,8075655923,Peugeot,82 cv,1 200 km,Citadino,,Manual,,,
893,2018,,Eléctrico,Usados,8074500630,BMW,170 cv,10 000 km,Utilitário,Série i,Automática,00-00-00,,Sim
894,2013,,Diesel,Usados,8073082874,Citroën,112 cv,180 000 km,Monovolume,,Automática,,,Sim
895,2016,,Diesel,Usados,8044963147,SEAT,110 cv,81 067 km,Carrinha,,Manual,,,
896,2005,Classe 1,Diesel,Usados,8075685652,VW,130 cv,371 000 km,Carrinha,,Manual,,,Sim
897,2000,Classe 1,Diesel,Usados,8072802658,BMW,184 cv,370 000 km,Carrinha,Série 3,Manual,00-00-00,Nacional,Sim
898,2015,,Diesel,Usados,8073952866,Peugeot,75 cv,26 000 km,Citadino,,Manual,,Nacional,Sim
899,2015,,Diesel,Usados,8074268648,Peugeot,120 cv,161 000 km,Carrinha,,Automática,,,Sim
900,2001,,Gasolina,Usados,8075541143,Ford,80 cv,196 056 km,Utilitário,,Manual,,,
901,2010,,Diesel,Usados,8073090720,Citroën,112 cv,145 000 km,Monovolume,,Automática,,,Sim
902,2016,,Diesel,Usados,8074492774,Peugeot,75 cv,73 982 km,SUV / TT,,Manual,64QU72,,Sim
903,2014,,Diesel,Usados,8074273449,MINI,116 cv,104 000 km,Citadino,,Manual,,,Sim
904,2017,,Gasolina,Usados,8069222962,Fiat,69 cv,26 800 km,Pequeno citadino,,Manual,,Nacional,Sim
905,2000,,Diesel,Usados,8075684924,Jeep,140 cv,88 000 km,SUV / TT,,Automática,,Nacional,
906,2018,,Eléctrico,Usados,8074500630,BMW,170 cv,10 000 km,Utilitário,Série i,Automática,00-00-00,,Sim
907,2003,Classe 1,Diesel,Usados,8068036358,MINI,75 cv,186 000 km,Citadino,,Manual,,,Sim
908,2015,,Diesel,Usados,8075606899,BMW,163 cv,101 000 km,SUV / TT,Série X,Manual,,Nacional,
909,2006,,Diesel,Usados,8075685212,Peugeot,110 cv,231 000 km,Carrinha,,,,,
910,2019,Classe 1,Gasolina,Usados,8061897107,Citroën,82 cv,16 106 km,Citadino,,Manual,,Nacional,
911,2019,,Gasolina,Usados,8075655923,Peugeot,82 cv,1 200 km,Citadino,,Manual,,,
912,2015,,Diesel,Usados,8075685183,Citroën,110 cv,96 587 km,Citadino,,Manual,,,Sim
913,2015,Classe 1,Diesel,Usados,8064124385,Land Rover,150 cv,90 000 km,SUV / TT,,Manual,,,
914,2016,Classe 1,Diesel,Usados,8075642480,Opel,136 cv,105 000 km,Sedan,,Manual,,Nacional,
915,2013,,Diesel,Usados,8075685750,Citroën,90 cv,100 000 km,Pequeno citadino,,Manual,,,Sim
916,2003,Classe 1,Diesel,Usados,8068036358,MINI,75 cv,186 000 km,Citadino,,Manual,,,Sim
917,2010,Classe 1,Gasolina,Usados,8073115517,BMW,555 cv,109 000 km,SUV / TT,Série X,Automática,,Importado,
918,2016,,Gasolina,Usados,8069235513,Opel,70 cv,46 000 km,Citadino,,Manual,,Nacional,Sim
919,2015,,Diesel,Usados,8062153989,Audi,150 cv,97 004 km,Coupé,,Manual,56QI54,,Sim
920,2005,,Gasolina,Usados,8069226827,Mercedes-Benz,550 cv,120 000 km,Sedan,Classe CLS,,,,
921,2016,Classe 1,Diesel,Usados,8074368393,VW,110 cv,97 000 km,Carrinha,,Manual,,Nacional,
922,2015,,Diesel,Usados,8074491239,Ford,120 cv,134 411 km,Utilitário,,Manual,75QM00,,Sim
923,2010,,Diesel,Usados,8075684765,Opel,75 cv,165 000 km,Citadino,,Manual,,Nacional,Sim
924,2014,Classe 1,Diesel,Usados,8074316784,Honda,120 cv,66 076 km,Carrinha,,Manual,97-OV-85,Nacional,
925,2018,,Diesel,Usados,8075618774,MINI,116 cv,13 925 km,Citadino,,Manual,,Nacional,
926,2000,Classe 1,Diesel,Usados,8072802658,BMW,184 cv,370 000 km,Carrinha,Série 3,Manual,00-00-00,Nacional,Sim
927,1994,,Diesel,Usados,8072830693,Mitsubishi,128 cv,355 000 km,SUV / TT,,,,,
928,2013,Classe 1,Diesel,Usados,8069329472,Peugeot,115 cv,148 159 km,Carrinha,,Automática,,Nacional,
929,2016,Classe 1,Gasolina,Usados,8072993097,Mitsubishi,80 cv,44 850 km,Citadino,,Manual,,Nacional,
930,2016,Classe 1,Diesel,Usados,8074323825,BMW,190 cv,112 110 km,Sedan,Série 4,Manual,40-RP-34,Nacional,
931,2008,,Diesel,Usados,8053413584,Citroën,204 cv,137 375 km,Carrinha,,Automática,,Nacional,
932,2018,Classe 1,Diesel,Usados,8061866933,Opel,99 cv,12 200 km,SUV / TT,,Manual,,Nacional,
933,2010,Classe 1,Diesel,Usados,8073206147,BMW,143 cv,123 000 km,Utilitário,Série 1,Manual,,,Sim
934,2004,,Diesel,Usados,8070230801,Opel,150 cv,237 000 km,Carrinha,,,,,
935,2008,,Diesel,Usados,8073705618,Peugeot,80 cv,200 000 km,Utilitário,,,,,
936,2007,,Diesel,Usados,8074334212,Audi,233 cv,198 415 km,SUV / TT,,Automática,,,
937,2018,Classe 1,Gasolina,Usados,8072311522,SEAT,300 cv,19 400 km,Utilitário,,Manual,,,
938,2016,Classe 1,Diesel,Usados,8074291135,Opel,110 cv,98 000 km,Carrinha,,Manual,,Nacional,
939,2017,Classe 1,Diesel,Usados,8075744531,BMW,194 cv,67 300 km,Carrinha,Série 5,Automática,,Nacional,
940,2017,Classe 1,Diesel,Usados,8074323753,BMW,231 cv,70 858 km,SUV / TT,Série X,Automática,30-SX-28,Nacional,
941,2009,Classe 1,Diesel,Usados,8071561645,Citroën,70 cv,188 000 km,Citadino,,Manual,00-00-00,,Sim
942,2010,Classe 1,Diesel,Usados,8074329030,Opel,125 cv,199 000 km,Utilitário,,Manual,,Nacional,
943,2002,,Gasolina,Usados,8073785019,VW,80 cv,190 000 km,Utilitário,,,,,
944,2019,Classe 1,Gasolina,Usados,8066138186,Dacia,110 cv,30 111 km,SUV / TT,,Manual,,Nacional,
945,2010,Classe 1,Diesel,Usados,8073206147,BMW,143 cv,123 000 km,Utilitário,Série 1,Manual,,,Sim
946,2007,,Diesel,Usados,8073705167,Opel,90 cv,200 000 km,Coupé,,,,,
947,2016,,Gasolina,Usados,8074491899,SEAT,75 cv,18 027 km,Utilitário,,Manual,72SE82,,Sim
948,2016,Classe 1,Diesel,Usados,8075642480,Opel,136 cv,105 000 km,Sedan,,Manual,,Nacional,
949,2018,Classe 1,Diesel,Usados,8073126008,Renault,90 cv,29 000 km,Carrinha,,Manual,,,
950,2018,Classe 1,Diesel,Usados,8066137772,Peugeot,100 cv,74 000 km,Carrinha,,Manual,47-UN-41,Nacional,Sim
951,2017,Classe 1,Diesel,Usados,8072474166,Peugeot,120 cv,119 000 km,Monovolume,,Automática,,,
952,2017,Classe 1,Diesel,Usados,8074327024,Renault,90 cv,98 000 km,Carrinha,,Manual,72-TE-07,Nacional,
953,2018,,Diesel,Usados,8075618774,MINI,116 cv,13 925 km,Citadino,,Manual,,Nacional,
954,2017,Classe 1,Diesel,Usados,8075744531,BMW,194 cv,67 300 km,Carrinha,Série 5,Automática,,Nacional,
955,2018,Classe 1,Gasolina,Usados,8074316719,SEAT,75 cv,14 909 km,Utilitário,,Manual,74-UQ-70,Nacional,
956,2006,,Gasolina,Usados,8065730089,Toyota,75 cv,145 000 km,Utilitário,,,,,
957,2016,Classe 1,Gasolina,Usados,8072993097,Mitsubishi,80 cv,44 850 km,Citadino,,Manual,,Nacional,
958,2018,Classe 1,Gasolina,Usados,8075684529,Fiat,69 cv,63 937 km,Pequeno citadino,,Manual,,Nacional,
959,2015,Classe 1,Diesel,Usados,8075684743,BMW,184 cv,136 987 km,Sedan,Série 4,Manual,,,Sim
960,2011,Classe 1,Diesel,Usados,8064859323,Peugeot,115 cv,200 000 km,Carrinha,,Automática,00-00-00,,Sim
961,2014,,Gasolina,Usados,8062064783,Porsche,560 cv,44 250 km,Coupé,911 (Todos),Automática,,Importado,
962,2019,Classe 1,Diesel,Usados,8051421247,Fiat,95 cv,19 000 km,SUV / TT,,Manual,,,Sim
963,2019,Classe 1,Diesel,Usados,8074309717,Mercedes-Benz,194 cv,25 000 km,Sedan,Classe E,Semi-automática,,Nacional,
964,2016,Classe 1,Diesel,Usados,8073022707,Mercedes-Benz,177 cv,113 011 km,Carrinha,Classe CLA,Automática,00-00-00,,
965,2014,,Eléctrico,Usados,8073039317,BMW,170 cv,48 000 km,Sedan,Série i,,,,
966,2015,,Diesel,Usados,8074491239,Ford,120 cv,134 411 km,Utilitário,,Manual,75QM00,,Sim
967,2017,Classe 1,Diesel,Usados,8074368839,Peugeot,75 cv,71 200 km,Citadino,,Manual,,,
968,2018,Classe 1,Gasolina,Usados,8067177069,Renault,90 cv,50 001 km,Citadino,,Manual,00-UV-22,Nacional,
969,2016,Classe 1,Gasolina,Usados,8059457439,VW,75 cv,84 025 km,Citadino,,Manual,16-RM-64,Nacional,
970,2010,Classe 1,Diesel,Usados,8051619658,Mazda,185 cv,265 000 km,Carrinha,,Manual,00-00-00,,
971,2016,,Gasolina,Usados,8075684045,VW,220 cv,68 965 km,Citadino,,Automática,,,Sim
972,2016,Classe 1,Gasolina,Usados,8062891274,VW,75 cv,91 224 km,Citadino,,Manual,61-RI-57,Nacional,
973,2019,,Gasolina,Usados,8051428973,Jeep,140 cv,15 000 km,SUV / TT,,,,,Sim
974,2014,Classe 1,Gasolina,Usados,8075683905,BMW,306 cv,136 598 km,Coupé,Série 3,Automática,,,Sim
975,2006,,Diesel,Usados,8075683762,Ford,109 cv,199 000 km,Carrinha,,Manual,,,
976,2018,Classe 1,Diesel,Usados,8067302140,Mazda,175 cv,39 123 km,Carrinha,,Manual,,Nacional,
977,2018,Classe 1,Diesel,Usados,8061866933,Opel,99 cv,12 200 km,SUV / TT,,Manual,,Nacional,
978,2017,Classe 1,Diesel,Usados,8068035433,BMW,258 cv,47 000 km,Sedan,Série 4,Automática,,Nacional,Sim
979,2014,,Gasolina,Usados,8062064065,Porsche,560 cv,44 250 km,Coupé,911 (Todos),Automática,,Importado,
980,2013,Classe 1,Diesel,Usados,8071218593,VW,105 cv,153 800 km,Carrinha,,Manual,,,
981,2014,Classe 1,Diesel,Usados,8075684252,Audi,136 cv,94 000 km,Carrinha,,Manual,32-OL-05,Nacional,
982,2018,Classe 1,Gasolina,Usados,8062571614,Mazda,90 cv,19 000 km,Citadino,,Manual,,Nacional,
983,2009,,Diesel,Usados,8054895752,Opel,90 cv,101 500 km,Utilitário,,,,,Sim
984,2010,Classe 1,Diesel,Usados,8072986581,Renault,105 cv,47 000 km,Cabrio,,Manual,,Nacional,
985,2017,,Diesel,Usados,8067991566,Nissan,110 cv,59 997 km,SUV / TT,,Manual,60-TX-43,Nacional,Sim
986,2016,Classe 1,Diesel,Usados,8070889061,Renault,130 cv,78 000 km,Monovolume,,Manual,,,
987,2018,Classe 1,Diesel,Usados,8075683903,Alfa Romeo,120 cv,51 491 km,Utilitário,,Manual,44-UO-52,Nacional,
988,2008,,Diesel,Usados,8075683847,Mercedes-Benz,320 cv,161 565 km,Sedan,Classe S,Automática,,Nacional,
989,2019,Classe 1,Gasolina,Usados,8075684296,Fiat,69 cv,22 025 km,Pequeno citadino,,Manual,,Nacional,
990,2015,Classe 1,Diesel,Usados,8052543897,Audi,150 cv,79 000 km,Utilitário,,Manual,,Nacional,Sim
991,2009,Classe 1,Diesel,Usados,8066398166,Renault,110 cv,260 000 km,Carrinha,,Manual,00-00-00,,Sim
992,2014,,Eléctrico,Usados,8073039317,BMW,170 cv,48 000 km,Sedan,Série i,,,,
993,2017,Classe 1,Diesel,Usados,8068035433,BMW,258 cv,47 000 km,Sedan,Série 4,Automática,,Nacional,Sim
994,2018,Classe 1,Diesel,Usados,8051439943,Jeep,195 cv,12 500 km,SUV / TT,,Automática,,,Sim
995,2011,Classe 1,Diesel,Usados,8072484012,Opel,95 cv,159 050 km,Citadino,,Manual,,,
996,2017,Classe 1,Diesel,Usados,8070664940,Renault,90 cv,59 449 km,Citadino,,Manual,39-SQ-58,,
997,2016,Classe 1,Diesel,Usados,8070889061,Renault,130 cv,78 000 km,Monovolume,,Manual,,,
998,2018,Classe 1,Gasolina,Usados,8062733267,Mazda,100 cv,10 900 km,Utilitário,,Manual,,Nacional,Sim
999,2016,Classe 1,Diesel,Usados,8073022707,Mercedes-Benz,177 cv,113 011 km,Carrinha,Classe CLA,Automática,00-00-00,,
1000,2017,,Diesel,Usados,8074310130,Citroën,120 cv,70 000 km,Monovolume,,Manual,00-00-00,,
1001,2013,,Diesel,Usados,8063705764,BMW,143 cv,205 000 km,Sedan,Série 3,,,,
1002,2018,Classe 1,Gasolina,Usados,8075682875,VW,115 cv,29 500 km,SUV / TT,,Manual,,,
1003,2016,,Gasolina,Usados,8075683463,Peugeot,82 cv,32 000 km,Citadino,,,,,
1004,2011,,Diesel,Usados,8075683727,BMW,163 cv,155 698 km,Sedan,Série 3,Manual,,Nacional,Sim
1005,2015,Classe 1,Diesel,Usados,8073091872,Renault,90 cv,147 000 km,Carrinha,,,,Importado,Sim
1006,2009,Classe 1,Diesel,Usados,8075681626,Fiat,105 cv,160 000 km,Utilitário,,Manual,,Nacional,
1007,2016,Classe 1,Diesel,Usados,8071826402,Peugeot,120 cv,79 000 km,Carrinha,,Automática,,,Sim
1008,2015,,Diesel,Usados,8075681073,Peugeot,120 cv,170 000 km,Carrinha,,Manual,,,
1009,2017,Classe 1,Diesel,Usados,8063374841,Jeep,120 cv,39 459 km,SUV / TT,,Manual,,,
