,0,3
2629,8072157966,22 990
2630,8072158130,8 500
2631,8070647592,16 499
2632,8073763595,14 800
2633,8073763758,11 200
2634,8073763705,2 800
2635,8073763570,6 950
2636,8073763557,5 500
2637,8073763635,24 350
2638,8072061532,24 990
2639,8070317723,7 000
2640,8069228452,31 000
2641,8073770138,5 900
2642,8073801305,27 490
2643,8073763661,35 999
2644,8073763768,9 500
2645,8069227547,31 749
2646,8073763598,28 999
2647,8073765122,26 749
2648,8065858671,25 999
2649,8073765101,18 000
2650,8073763695,9 150
2651,8073763722,18 000
2652,8073763790,19 900
2653,8073763785,15 500
2654,8071822316,25 900
2655,8073763770,13 500
2656,8074303353,10 500
2657,8074041137,12 990
2658,8073785166,34 900
2659,8063238937,12 500
2660,8075088581,9 875
2661,8074301845,22 990
2662,8034301189,8 500
2663,8075088583,16 499
2664,8074294241,14 800
2665,8042017303,11 200
2666,8074294351,2 800
2667,8068567845,6 950
2668,8073801703,5 500
2669,8074629624,24 350
2670,8073800394,24 990
2671,8074695840,7 000
2672,8074695585,31 000
2673,8068675984,5 900
2674,8073729436,27 490
2675,8069038270,35 999
2676,8073298016,9 500
2677,8073603760,31 749
2678,8053119331,28 999
2679,8074628633,26 749
2680,8073767558,25 999
2681,8073799086,18 000
2682,8066021221,9 150
2683,8066343829,18 000
2684,8073798307,19 900
2685,8059118298,15 500
2686,8074628103,25 900
2687,8065343887,13 500
2688,8038638006,10 500
2689,8073607749,12 990
2690,8072479171,34 900
2691,8071474739,12 500
2692,8074624638,9 875
2693,8059231647,22 990
2694,8072187753,8 500
2695,8072102772,16 499
2696,8054509535,14 800
2697,8071198475,11 200
2698,8073769221,2 800
2699,8053258372,6 950
2700,8073606526,5 500
2701,8066362884,24 350
2702,8070765088,24 990
2703,8068700477,7 000
2704,8053259322,31 000
2705,8074626557,5 900
2706,8069593747,27 490
2707,8073792759,35 999
2708,8074623814,9 500
2709,8074625121,31 749
2710,8073869823,28 999
2711,8071984962,26 749
2712,8066130709,25 999
2713,8010363501,18 000
2714,8068087030,9 150
2715,8074625638,18 000
2716,8070159439,19 900
2717,8069751933,15 500
2718,8068184140,25 900
2719,8074625186,13 500
2720,8074625315,10 500
2721,8069221167,12 990
2722,8074848076,34 900
2723,8069232787,12 500
2724,8073790466,9 875
2725,8071203308,22 990
2726,8067205657,8 500
2727,8064751703,16 499
2728,8073790042,14 800
2729,8060098117,11 200
2730,8049972798,2 800
2731,8063822053,6 950
2732,8050071823,5 500
2733,8068292953,24 350
2734,8066656517,24 990
2735,8073788176,7 000
2736,8048500017,31 000
2737,8048500444,5 900
2738,8074623149,27 490
2739,8074622859,35 999
2740,8068067057,9 500
2741,8074519845,31 749
2742,8073786041,28 999
2743,8074622146,26 749
2744,8074440107,25 999
2745,8073781390,18 000
2746,8073708353,9 150
2747,8071984237,18 000
2748,8059846732,19 900
2749,8072831342,15 500
2750,8073555031,25 900
2751,8073784369,13 500
2752,8074061781,10 500
2753,8073783059,12 990
2754,8073441978,34 900
2755,8074619122,12 500
2756,8073783579,9 875
2757,8059839628,22 990
2758,8074617999,8 500
2759,8056264836,16 499
2760,8074603488,14 800
2761,8068067559,11 200
2762,8073780148,2 800
2763,8073777964,6 950
2764,8074615793,5 500
2765,8066352186,24 350
2766,8072573334,24 990
2767,8074691530,7 000
2768,8074688413,31 000
2769,8075106062,5 900
2770,8072762924,27 490
2771,8073687333,35 999
2772,8064927594,9 500
2773,8074611296,31 749
2774,8065279951,28 999
2775,8072495819,26 749
2776,8073778052,25 999
2777,8073777433,18 000
2778,8074610993,9 150
2779,8064617554,18 000
2780,8074386187,19 900
2781,8074610986,15 500
2782,8073776270,25 900
2783,8074383609,13 500
2784,8074605377,10 500
2785,8060305023,12 990
2786,8073775464,34 900
2787,8068123594,12 500
2788,8073775586,9 875
2789,8072476217,22 990
2790,8069520208,8 500
2791,8073613478,16 499
2792,8056413009,14 800
2793,8074608513,11 200
2794,8073774242,2 800
2795,8074608379,6 950
2796,8074524194,5 500
2797,8074607800,24 350
2798,8061253159,24 990
2799,8072863851,7 000
2800,8072531562,31 000
2801,8073688688,5 900
2802,8072519376,27 490
2803,8071929017,35 999
2804,8058966678,9 500
2805,8063928985,31 749
2806,8074431538,28 999
2807,8069961165,26 749
2808,8072365926,25 999
2809,8063232861,18 000
2810,8068978776,9 150
2811,8074513982,18 000
2812,8074514333,19 900
2813,8039937044,15 500
2814,8074604332,25 900
2815,8067764619,13 500
2816,8064391091,10 500
2817,8062088669,12 990
2818,8072098056,34 900
2819,8072160850,12 500
2820,8074603743,9 875
2821,8074563289,22 990
2822,8063143031,8 500
2823,8072162941,16 499
2824,8062620221,14 800
2825,8065237886,11 200
2826,8064827907,2 800
2827,8061709125,6 950
2828,8073769171,5 500
2829,8072516852,24 350
2830,8069836067,24 990
2831,8049883535,7 000
2832,8073767923,31 000
2833,8074600560,5 900
2834,8062464319,27 490
2835,8074600116,35 999
2836,8057774953,9 500
2837,8064545818,31 749
2838,8074599108,28 999
2839,8071588403,26 749
2840,8071928259,25 999
2841,8057770524,18 000
2842,8074598715,9 150
2843,8073765174,18 000
2844,8073764273,19 900
2845,8057868152,15 500
2846,8068693067,25 900
2847,8073759296,13 500
2848,8074580759,10 500
2849,8074576690,12 990
2850,8074570423,34 900
2851,8072501131,12 500
2852,8072502368,9 875
2853,8044609792,22 990
2854,8028285606,8 500
2855,8072216477,16 499
2856,8072221294,14 800
2857,8071849415,11 200
2858,8073787504,2 800
2859,8071843982,6 950
2860,8073301577,5 500
2861,8074561366,24 350
2862,8073690745,24 990
2863,8073726775,7 000
2864,8068901535,31 000
2865,8073687562,5 900
2866,8073722516,27 490
2867,8073724102,35 999
2868,8045774190,9 500
2869,8074558045,31 749
2870,8073723333,28 999
2871,8070660273,26 749
2872,8061834543,25 999
2873,8073721119,18 000
2874,8073719907,9 150
2875,8061565159,18 000
2876,8074551062,19 900
2877,8073718288,15 500
2878,8074236351,25 900
2879,8073717654,13 500
2880,8074550787,10 500
2881,8073714114,12 990
2882,8069620562,34 900
2883,8073717200,12 500
2884,8067569690,9 875
2885,8074549314,22 990
2886,8059535482,8 500
2887,8073715021,16 499
2888,8074548212,14 800
2889,8073714926,11 200
2890,8073714956,2 800
2891,8074444354,6 950
2892,8069033196,5 500
2893,8074639008,24 350
2894,8073652380,24 990
2895,8066157414,7 000
2896,8072338752,31 000
2897,8074402766,5 900
2898,8072343611,27 490
2899,8074544216,35 999
2900,8073052643,9 500
2901,8074967061,31 749
2902,8060895765,28 999
2903,8072429747,26 749
2904,8073710835,25 999
2905,8074540996,18 000
2906,8074540160,9 150
2907,8073710439,18 000
2908,8059447174,19 900
2909,8073703044,15 500
2910,8074524517,25 900
2911,8059049110,13 500
2912,8066941388,10 500
2913,8072364171,12 990
2914,8073532440,34 900
2915,8074537118,12 500
2916,8074535329,9 875
2917,8073707534,22 990
2918,8074534378,8 500
2919,8073706603,16 499
2920,8063714831,14 800
2921,8074535239,11 200
2922,8074367178,2 800
2923,8065784267,6 950
2924,8064848058,5 500
2925,8074533360,24 350
2926,8073704857,24 990
2927,8073703313,7 000
2928,8073704141,31 000
2929,8062987481,5 900
2930,8074697254,27 490
2931,8073703916,35 999
2932,8052923398,9 500
2933,8055248774,31 749
2934,8073518687,28 999
2935,8074494567,26 749
2936,8074528133,25 999
2937,8073703007,18 000
2938,8074511769,9 150
2939,8073701144,18 000
2940,8073701543,19 900
2941,8074525719,15 500
2942,8060191659,25 900
2943,8074521273,13 500
2944,8073701306,10 500
2945,8057738876,12 990
2946,8074524384,34 900
2947,8073701069,12 500
2948,8074523871,9 875
2949,8074523727,22 990
2950,8074522758,8 500
2951,8073700237,16 499
2952,8060819514,14 800
2953,8073697446,11 200
2954,8066136965,2 800
2955,8074518912,6 950
2956,8073698770,5 500
2957,8066155084,24 350
2958,8074520154,24 990
2959,8072538591,7 000
2960,8071833269,31 000
2961,8073698003,5 900
2962,8074519836,27 490
2963,8073697574,35 999
2964,8074519109,9 500
2965,8066202707,31 749
2966,8072486221,28 999
2967,8072484810,26 749
2968,8074518452,25 999
2969,8073053307,18 000
2970,8069199945,9 150
2971,8073696497,18 000
2972,8073666626,19 900
2973,8074516811,15 500
2974,8074516583,25 900
2975,8069431952,13 500
2976,8071020033,10 500
2977,8073695313,12 990
2978,8069827982,34 900
2979,8074515807,12 500
2980,8063752811,9 875
2981,8071806640,22 990
2982,8066945336,8 500
2983,8068798705,16 499
2984,8074413155,14 800
2985,8063330825,11 200
2986,8068523505,2 800
2987,8074514304,6 950
2988,8073694282,5 500
2989,8073694013,24 350
2990,8075215223,24 990
2991,8073613257,7 000
2992,8073694002,31 000
2993,8073693506,5 900
2994,8073693579,27 490
2995,8074512796,35 999
2996,8073693461,9 500
2997,8055114413,31 749
2998,8046509248,28 999
2999,8074232800,26 749
3000,8073691777,25 999
3001,8073691126,18 000
3002,8072322373,9 150
3003,8074494610,18 000
3004,8073580190,19 900
3005,8070786412,15 500
3006,8070883079,25 900
3007,8073433485,13 500
3008,8073690294,10 500
3009,8053026028,12 990
3010,8073688444,34 900
3011,8071899837,12 500
3012,8042018954,9 875
3013,8074502661,22 990
3014,8057356257,8 500
3015,8066945153,16 499
3016,8068677895,14 800
3017,8067076202,11 200
3018,8068645084,2 800
3019,8074501139,6 950
3020,8074500868,5 500
3021,8074489738,24 350
3022,8074496006,24 990
3023,8074499864,7 000
3024,8073686548,31 000
3025,8065796278,5 900
3026,8074043938,27 490
3027,8073685962,35 999
3028,8074497878,9 500
3029,8073539843,31 749
3030,8074496512,28 999
3031,8073684629,26 749
3032,8074394076,25 999
3033,8053187313,18 000
3034,8073681703,9 150
3035,8073684761,18 000
3036,8071232949,19 900
3037,8073684470,15 500
3038,8060735377,25 900
3039,8059126403,13 500
3040,8074194357,10 500
3041,8074194529,12 990
3042,8072452533,34 900
3043,8074494983,12 500
3044,8072389697,9 875
3045,8073684149,22 990
3046,8073266614,8 500
3047,8073890357,16 499
3048,8073681369,14 800
3049,8072367868,11 200
3050,8073682813,2 800
3051,8073683325,6 950
3052,8071888188,5 500
3053,8073679792,24 350
3054,8072698435,24 990
3055,8072706661,7 000
3056,8073390103,31 000
3057,8073681992,5 900
3058,8073682563,27 490
3059,8073682215,35 999
3060,8073681589,9 500
3061,8074491316,31 749
3062,8074490803,28 999
3063,8073680753,26 749
3064,8070359799,25 999
3065,8073680365,18 000
3066,8067554631,9 150
3067,8053394113,18 000
3068,8074463788,19 900
3069,8049480933,15 500
3070,8052647556,25 900
3071,8073680077,13 500
3072,8072497203,10 500
3073,8068039684,12 990
3074,8072646086,34 900
3075,8073679726,12 500
3076,8073638659,9 875
3077,8073638806,22 990
3078,8074971922,8 500
3079,8073372046,16 499
3080,8071487657,14 800
3081,8073625603,11 200
3082,8073678376,2 800
3083,8065931046,6 950
3084,8041514686,5 500
3085,8047870838,24 350
3086,8069234549,24 990
3087,8064102745,7 000
3088,8073865517,31 000
3089,8073658129,5 900
3090,8074437654,27 490
3091,8073675822,35 999
3092,8074433253,9 500
3093,8074482155,31 749
3094,8074385291,28 999
3095,8069336588,26 749
3096,8074474806,25 999
3097,8071826643,18 000
3098,8073545693,9 150
3099,8071133771,18 000
3100,8074481037,19 900
3101,8073610595,15 500
3102,8072122747,25 900
3103,8074476028,13 500
3104,8073039249,10 500
3105,8073630491,12 990
3106,8062391403,34 900
3107,8073672387,12 500
3108,8039928538,9 875
3109,8065729655,22 990
3110,8073655038,8 500
3111,8046419234,16 499
3112,8074451423,14 800
3113,8073607304,11 200
3114,8073649532,2 800
3115,8073649653,6 950
3116,8074450346,5 500
3117,8063108745,24 350
3118,8074447612,24 990
3119,8074447095,7 000
3120,8055324436,31 000
3121,8069178186,5 900
3122,8074446195,27 490
3123,8061456299,35 999
3124,8067573820,9 500
3125,8046334345,31 749
3126,8074443627,28 999
3127,8074421099,26 749
3128,8068582274,25 999
3129,8073873133,18 000
3130,8070485834,9 150
3131,8073637521,18 000
3132,8074407440,19 900
3133,8073636708,15 500
3134,8068029195,25 900
3135,8074439658,13 500
3136,8074421606,10 500
3137,8074438090,12 990
3138,8068571127,34 900
3139,8073633245,12 500
3140,8073632769,9 875
3141,8074435250,22 990
3142,8063377365,8 500
3143,8073631512,16 499
3144,8068841038,14 800
3145,8073630861,11 200
3146,8073627134,2 800
3147,8073629602,6 950
3148,8073365421,5 500
3149,8071825117,24 350
3150,8000073864,24 990
3151,8073629780,7 000
3152,8059986039,31 000
3153,8074430229,5 900
3154,8074431633,27 490
3155,8073625294,35 999
3156,8071813309,9 500
3157,8074425012,31 749
3158,8058799091,28 999
3159,8062575072,26 749
3160,8073623317,25 999
3161,8074426968,18 000
3162,8070383161,9 150
3163,8073130653,18 000
3164,8074425669,19 900
3165,8064734362,15 500
3166,8074420446,25 900
3167,8072484852,13 500
3168,8074316500,10 500
3169,8074417694,12 990
3170,8073597101,34 900
3171,8073619437,12 500
3172,8073618762,9 875
3173,8072006581,22 990
3174,8074418155,8 500
3175,8074419998,16 499
3176,8074283080,14 800
3177,8074419562,11 200
3178,8073616843,2 800
3179,8072875302,6 950
3180,8073807843,5 500
3181,8071314009,24 350
3182,8073806424,24 990
3183,8064229437,7 000
3184,8065947294,31 000
3185,8059994708,5 900
3186,8073591887,27 490
3187,8074414984,35 999
3188,8072566731,9 500
3189,8073589690,31 749
3190,8073613106,28 999
3191,8060213694,26 749
3192,8046726922,25 999
3193,8072536294,18 000
3194,8074415479,9 150
3195,8074414289,18 000
3196,8066077250,19 900
3197,8074412645,15 500
3198,8074295237,25 900
3199,8071194389,13 500
3200,8074401097,10 500
3201,8073607169,12 990
3202,8073554050,34 900
3203,8073606838,12 500
3204,8057206372,9 875
3205,8073605091,22 990
3206,8073606366,8 500
3207,8074408860,16 499
3208,8073606098,14 800
3209,8074407861,11 200
3210,8074406449,2 800
3211,8073604322,6 950
3212,8073604349,5 500
3213,8057795201,24 350
3214,8074404791,24 990
3215,8073603736,7 000
3216,8074405343,31 000
3217,8074397689,5 900
3218,8074400107,27 490
3219,8074402386,35 999
3220,8072642591,9 500
3221,8073601547,31 749
3222,8073672731,28 999
3223,8074401498,26 749
3224,8069502979,25 999
3225,8074401523,18 000
3226,8074400202,9 150
3227,8074400195,18 000
3228,8057969275,19 900
3229,8074397643,15 500
3230,8074397778,25 900
3231,8072474785,13 500
3232,8073598649,10 500
3233,8073598244,12 990
3234,8073597435,34 900
3235,8073597645,12 500
3236,8073594455,9 875
3237,8061577998,22 990
3238,8074394592,8 500
3239,8074394360,16 499
3240,8064554604,14 800
3241,8064007840,11 200
3242,8072226848,2 800
3243,8074378362,6 950
3244,8058671227,5 500
3245,8037079156,24 350
3246,8072371243,24 990
3247,8074392349,7 000
3248,8073593924,31 000
3249,8073527587,5 900
3250,8062158870,27 490
3251,8039141393,35 999
3252,8073552662,9 500
3253,8069110332,31 749
3254,8069485039,28 999
3255,8068626518,26 749
3256,8074878304,25 999
3257,8071294961,18 000
3258,8070359291,9 150
3259,8072267634,18 000
3260,8073590230,19 900
3261,8074634481,15 500
3262,8059048241,25 900
3263,8074634503,13 500
3264,8044269255,10 500
3265,8074186337,12 990
3266,8071577005,34 900
3267,8068387267,12 500
3268,8066586939,9 875
3269,8074377207,22 990
3270,8074285522,8 500
3271,8073549302,16 499
3272,8068671120,14 800
3273,8052592810,11 200
3274,8074382139,2 800
3275,8073585524,6 950
3276,8068749133,5 500
3277,8073587898,24 350
3278,8072201667,24 990
3279,8072525145,7 000
3280,8074378214,31 000
3281,8073050310,5 900
3282,8063356809,27 490
3283,8072974629,35 999
3284,8050305963,9 500
3285,8060770236,31 749
3286,8069637146,28 999
3287,8062996401,26 749
3288,8068566011,25 999
3289,8068801143,18 000
3290,8074373257,9 150
3291,8064338269,18 000
3292,8023994847,19 900
3293,8072565454,15 500
3294,8074372208,25 900
3295,8068551371,13 500
3296,8073580441,10 500
3297,8060338209,12 990
3298,8074320023,34 900
3299,8071300842,12 500
3300,8074370690,9 875
3301,8042531200,22 990
3302,8071198013,8 500
3303,8071197073,16 499
3304,8049613165,14 800
3305,8060663148,11 200
3306,8070190250,2 800
3307,8073550193,6 950
3308,8073547713,5 500
3309,8046442947,24 350
3310,8073577641,24 990
3311,8073555488,7 000
3312,8074366644,31 000
3313,8074329768,5 900
3314,8069543379,27 490
3315,8074365150,35 999
3316,8074362364,9 500
3317,8071571281,31 749
3318,8059235109,28 999
3319,8073468662,26 749
3320,8074346341,25 999
3321,8073559726,18 000
3322,8069654478,9 150
3323,8073557975,18 000
3324,8063025104,19 900
3325,8070868950,15 500
3326,8073403263,25 900
3327,8074340505,13 500
3328,8074338533,10 500
3329,8073871655,12 990
3330,8073871664,34 900
3331,8073554952,12 500
3332,8074336625,9 875
3333,8074335396,22 990
3334,8041405015,8 500
3335,8068276547,16 499
3336,8073552404,14 800
3337,8060817250,11 200
3338,8074331607,2 800
3339,8050792672,6 950
3340,8074331694,5 500
3341,8072013969,24 350
3342,8073551908,24 990
3343,8056333568,7 000
3344,8065713010,31 000
3345,8060816186,5 900
3346,8067878692,27 490
3347,8071491776,35 999
3348,8038995635,9 500
3349,8058562452,31 749
3350,8062085993,28 999
3351,8074210529,26 749
3352,8070773980,25 999
3353,8073549828,18 000
3354,8073525451,9 150
3355,8073547620,18 000
3356,8064458485,19 900
3357,8074322973,15 500
3358,8056843328,25 900
3359,8035881814,13 500
3360,8042271931,10 500
3361,8035881651,12 990
3362,8065416470,34 900
3363,8037840282,12 500
3364,8060950063,9 875
3365,8067897855,22 990
3366,8035780809,8 500
3367,8074318885,16 499
3368,8075188278,14 800
3369,8068062744,11 200
3370,8058674075,2 800
3371,8065929285,6 950
3372,8042983522,5 500
3373,8072494201,24 350
3374,8061884250,24 990
3375,8073545104,7 000
3376,8070334607,31 000
3377,8074315540,5 900
3378,8073543858,27 490
3379,8074315610,35 999
3380,8073543588,9 500
3381,8073542236,31 749
3382,8053509601,28 999
3383,8064133055,26 749
3384,8073542421,25 999
3385,8074303814,18 000
3386,8073442937,9 150
3387,8073442402,18 000
3388,8073542025,19 900
3389,8063724443,15 500
3390,8073537996,25 900
3391,8073539476,13 500
3392,8060999590,10 500
3393,8073541319,12 990
3394,8072705699,34 900
3395,8059537300,12 500
3396,8055636381,9 875
3397,8041915842,22 990
3398,8054162377,8 500
3399,8074307362,16 499
3400,8073539117,14 800
3401,8072280874,11 200
3402,8073535191,2 800
3403,8073537989,6 950
3404,8073537978,5 500
3405,8065373861,24 350
3406,8074303286,24 990
3407,8069122372,7 000
3408,8071085947,31 000
3409,8073869201,5 900
3410,8073535247,27 490
3411,8073535318,35 999
3412,8068283274,9 500
3413,8074299666,31 749
3414,8073534933,28 999
3415,8058570703,26 749
3416,8073534939,25 999
3417,8068396816,18 000
3418,8073534498,9 150
3419,8073212495,18 000
3420,8069216380,19 900
3421,8073534096,15 500
3422,8072381129,25 900
3423,8074053605,13 500
3424,8073531827,10 500
3425,8073533917,12 990
3426,8070438559,34 900
3427,8060430705,12 500
3428,8071313368,9 875
3429,8073532421,22 990
3430,8069513397,8 500
3431,8074295201,16 499
3432,8073532592,14 800
3433,8073532270,11 200
3434,8073531902,2 800
3435,8073531807,6 950
3436,8065788844,5 500
3437,8074291919,24 350
3438,8073531985,24 990
3439,8073225404,7 000
3440,8072283533,31 000
3441,8067858046,5 900
3442,8074291466,27 490
3443,8074291177,35 999
3444,8074290709,9 500
3445,8074290627,31 749
3446,8074287789,28 999
3447,8074290002,26 749
3448,8073904175,25 999
3449,8073530203,18 000
3450,8074286219,9 150
3451,8074287892,18 000
3452,8068562185,19 900
3453,8059947967,15 500
3454,8073529562,25 900
3455,8074285731,13 500
3456,8074282003,10 500
3457,8051951519,12 990
3458,8073529116,34 900
3459,8073528592,12 500
3460,8074284527,9 875
3461,8046119859,22 990
3462,8073528062,8 500
3463,8073527715,16 499
3464,8074282835,14 800
3465,8056194930,11 200
3466,8074282457,2 800
3467,8074275249,6 950
3468,8074281575,5 500
3469,8071958541,24 350
3470,8073527307,24 990
3471,8071580249,7 000
3472,8072349052,31 000
3473,8068169598,5 900
3474,8073526448,27 490
3475,8074280457,35 999
3476,8061941723,9 500
3477,8073525194,31 749
3478,8073525128,28 999
3479,8074279565,26 749
3480,8073867005,25 999
3481,8073525079,18 000
3482,8072117237,9 150
3483,8074279163,18 000
3484,8072370169,19 900
3485,8074278901,15 500
3486,8062448570,25 900
3487,8074278338,13 500
3488,8074278626,10 500
3489,8072368658,12 990
3490,8069541400,34 900
3491,8074277908,12 500
3492,8074233000,9 875
3493,8073311915,22 990
3494,8074548847,8 500
3495,8070379724,16 499
3496,8041366374,14 800
3497,8074275381,11 200
3498,8068068716,2 800
3499,8073519782,6 950
3500,8074273450,5 500
3501,8055124422,24 350
3502,8061625213,24 990
3503,8073516585,7 000
3504,8057127164,31 000
3505,8073519491,5 900
3506,8073518732,27 490
3507,8073519147,35 999
3508,8073518927,9 500
3509,8074270320,31 749
3510,8073326137,28 999
3511,8074268661,26 749
3512,8074214270,25 999
3513,8062817105,18 000
3514,8061520309,9 150
3515,8074682674,18 000
3516,8062603264,19 900
3517,8068694568,15 500
3518,8073516771,25 900
3519,8073832768,13 500
3520,8064353149,10 500
3521,8073515937,12 990
3522,8073959393,34 900
3523,8074267665,12 500
3524,8073514953,9 875
3525,8052364859,22 990
3526,8074266537,8 500
3527,8071659359,16 499
3528,8074266338,14 800
3529,8073810292,11 200
3530,8074265559,2 800
3531,8066205851,6 950
3532,8074971809,5 500
3533,8050846899,24 350
3534,8070122828,24 990
3535,8063475163,7 000
3536,8039473637,31 000
3537,8072091988,5 900
3538,8074239735,27 490
3539,8074239263,35 999
3540,8063157639,9 500
3541,8066499104,31 749
3542,8074678905,28 999
3543,8073269001,26 749
3544,8074236104,25 999
3545,8071834708,18 000
3546,8074236252,9 150
3547,8074233465,18 000
3548,8061170703,19 900
3549,8064881927,15 500
3550,8073473922,25 900
3551,8065342457,13 500
3552,8059746685,10 500
3553,8065632475,12 990
3554,8073472621,34 900
3555,8074233922,12 500
3556,8073469323,9 875
3557,8074233781,22 990
3558,8062410999,8 500
3559,8063926672,16 499
3560,8073470626,14 800
3561,8074233633,11 200
3562,8074233471,2 800
3563,8074233258,6 950
3564,8070399822,5 500
3565,8071609317,24 350
3566,8072288267,24 990
3567,8074227208,7 000
3568,8074232255,31 000
3569,8074231826,5 900
3570,8072673853,27 490
3571,8073988344,35 999
3572,8074230968,9 500
3573,8074230865,31 749
3574,8074230535,28 999
3575,8073306186,26 749
3576,8073464236,25 999
3577,8037792530,18 000
3578,8074229875,9 150
3579,8074229991,18 000
3580,8073464059,19 900
3581,8073799694,15 500
3582,8074227690,25 900
3583,8073386907,13 500
3584,8073461100,10 500
3585,8069418876,12 990
3586,8074163997,34 900
3587,8074226454,12 500
3588,8069250229,9 875
3589,8059944126,22 990
3590,8064453344,8 500
3591,8073459194,16 499
3592,8069886021,14 800
3593,8074224011,11 200
3594,8071996944,2 800
3595,8040654538,6 950
3596,8062058713,5 500
3597,8069114448,24 350
3598,8069971254,24 990
3599,8069608933,7 000
3600,8071814356,31 000
3601,8070994393,5 900
3602,8066250062,27 490
3603,8073458322,35 999
3604,8073458142,9 500
3605,8073620461,31 749
3606,8068813952,28 999
3607,8073457169,26 749
3608,8074222265,25 999
3609,8073456881,18 000
3610,8073911214,9 150
3611,8071001379,18 000
3612,8064538112,19 900
3613,8063089000,15 500
3614,8073455951,25 900
3615,8059409103,13 500
3616,8073451696,10 500
3617,8073454871,12 990
3618,8059578280,34 900
3619,8054756424,12 500
3620,8073454678,9 875
3621,8073451682,22 990
3622,8072011993,8 500
3623,8063480232,16 499
3624,8068962779,14 800
3625,8044695055,11 200
3626,8064015152,2 800
3627,8074118634,6 950
3628,8074118138,5 500
3629,8063514372,24 350
3630,8073452069,24 990
3631,8049060795,7 000
3632,8074218432,31 000
3633,8074218072,5 900
3634,8074218000,27 490
3635,8073451764,35 999
3636,8073776914,9 500
3637,8069429646,31 749
3638,8059945034,28 999
3639,8050617411,26 749
3640,8073451058,25 999
3641,8073450798,18 000
3642,8073448167,9 150
3643,8069506909,18 000
3644,8073450282,19 900
3645,8073450200,15 500
3646,8073956758,25 900
3647,8073449943,13 500
3648,8073449198,10 500
3649,8073449142,12 990
3650,8071329385,34 900
3651,8042299142,12 500
3652,8034042115,9 875
3653,8073448715,22 990
3654,8074214540,8 500
3655,8073448733,16 499
3656,8074214355,14 800
3657,8071821235,11 200
3658,8074213387,2 800
3659,8066126713,6 950
3660,8049973783,5 500
3661,8069301611,24 350
3662,8069159252,24 990
3663,8074212678,7 000
3664,8066359449,31 000
3665,8050772152,5 900
3666,8074211939,27 490
3667,8074212131,35 999
3668,8070855016,9 500
3669,8074212032,31 749
3670,8073387584,28 999
3671,8074211826,26 749
3672,8074210528,25 999
3673,8073445235,18 000
3674,8074211090,9 150
3675,8073442921,18 000
3676,8064847773,19 900
3677,8071726545,15 500
3678,8074049350,25 900
3679,8068383907,13 500
3680,8047575502,10 500
3681,8074209483,12 990
3682,8072865856,34 900
3683,8074209049,12 500
3684,8074067111,9 875
3685,8060315248,22 990
3686,8074196147,8 500
3687,8073443026,16 499
3688,8074207539,14 800
3689,8059443481,11 200
3690,8071517651,2 800
3691,8072282870,6 950
3692,8072343778,5 500
3693,8073441501,24 350
3694,8074205083,24 990
3695,8074204378,7 000
3696,8072576004,31 000
3697,8072579313,5 900
3698,8074203375,27 490
3699,8074203333,35 999
3700,8052152643,9 500
3701,8068157325,31 749
3702,8046898398,28 999
3703,8063604433,26 749
3704,8071800513,25 999
3705,8073436918,18 000
3706,8073437238,9 150
3707,8040130311,18 000
3708,8071470791,19 900
3709,8074196693,15 500
3710,8073436602,25 900
3711,8044007887,13 500
3712,8073394591,10 500
3713,8073216931,12 990
3714,8064514710,34 900
3715,8069157459,12 500
3716,8064519086,9 875
3717,8062185131,22 990
3718,8074194337,8 500
3719,8073434823,16 499
3720,8074193989,14 800
3721,8065940319,11 200
3722,8062665692,2 800
3723,8073397882,6 950
3724,8062274014,5 500
3725,8074192639,24 350
3726,8074193063,24 990
3727,8074192933,7 000
3728,8057944402,31 000
3729,8073433486,5 900
3730,8073433327,27 490
3731,8067137085,35 999
3732,8073321581,9 500
3733,8049504436,31 749
3734,8043714965,28 999
3735,8073431224,26 749
3736,8073430424,25 999
3737,8074159736,18 000
3738,8074190604,9 150
3739,8072253108,18 000
3740,8074190274,19 900
3741,8074190254,15 500
3742,8074183650,25 900
3743,8073424655,13 500
3744,8068420337,10 500
3745,8067774327,12 990
3746,8062470869,34 900
3747,8073948678,12 500
3748,8074161391,9 875
3749,8074189306,22 990
3750,8074188968,8 500
3751,8073539343,16 499
3752,8073401987,14 800
3753,8065263419,11 200
3754,8067400972,2 800
3755,8067927369,6 950
3756,8066455342,5 500
3757,8060339778,24 350
3758,8074187350,24 990
3759,8069436557,7 000
3760,8074676455,31 000
3761,8074186773,5 900
3762,8074186505,27 490
3763,8073397883,35 999
3764,8074185594,9 500
3765,8049062124,31 749
3766,8071983121,28 999
3767,8074185386,26 749
3768,8037001338,25 999
3769,8068121412,18 000
3770,8055627213,9 150
3771,8067138351,18 000
3772,8048684580,19 900
3773,8067661863,15 500
3774,8073413260,25 900
3775,8066235667,13 500
3776,8070102230,10 500
3777,8074631394,12 990
3778,8073408250,34 900
3779,8074159907,12 500
3780,8074158867,9 875
3781,8074156305,22 990
3782,8074155329,8 500
3783,8071915154,16 499
3784,8070779701,14 800
3785,8073401846,11 200
3786,8074154432,2 800
3787,8074154407,6 950
3788,8062078413,5 500
3789,8074154218,24 350
3790,8074153919,24 990
3791,8073400334,7 000
3792,8054868221,31 000
3793,8073432691,5 900
3794,8065977494,27 490
