,Ano de Registo,Combustível,Condição,ID,Marca,Origem,Potência,Quilómetros,Segmento,Série,Tipo de Caixa
5175,2011,Diesel,Usados,8046430540,MINI,Nacional,112,159000,Citadino,,Manual
5176,2015,Diesel,Usados,8071234288,BMW,,143,163224,Sedan,Série 3,Manual
5177,2011,Diesel,Usados,8052565693,Mazda,,115,179000,Monovolume,,Manual
5178,1999,Gasolina,Usados,8071234259,BMW,Nacional,105,163472,Sedan,Série 3,Manual
5179,2008,Gasolina,Usados,8071234035,Chevrolet,Nacional,84,188474,Citadino,,Manual
5180,2006,Diesel,Usados,8075624382,Renault,Nacional,105,218000,Monovolume,,Manual
5181,2013,Gasolina,Usados,8073114274,Ford,Nacional,80,66990,Citadino,,Manual
5182,2016,Diesel,Usados,8037995866,Mazda,Nacional,105,34000,SUV / TT,,Manual
5183,2016,Diesel,Usados,8071233920,Ford,,105,124780,Carrinha,,Manual
5184,2019,Gasolina,Usados,8064844746,VW,Nacional,80,3500,Citadino,,Manual
5185,2000,Diesel,Usados,8053482762,Ford,,90,305843,Carrinha,,Manual
5186,2014,Diesel,Usados,8064825595,Volvo,Nacional,190,154000,Utilitário,,Manual
5187,2010,Diesel,Usados,8071233948,MINI,,90,164935,Citadino,,Manual
5188,2014,Diesel,Usados,8000522680,Mercedes-Benz,Nacional,136,118000,Carrinha,Classe C,Manual
5189,2008,Diesel,Usados,8071234140,Jaguar,Nacional,207,253350,Sedan,,Automática
5190,2016,Diesel,Usados,8072796244,Peugeot,,150,143000,Utilitário,,Manual
5191,2009,Diesel,Usados,8071233867,Dacia,Nacional,90,233534,Sedan,,Manual
5192,2010,Diesel,Usados,8074422196,Mercedes-Benz,,170,219502,Carrinha,Classe C,Manual
5193,2011,Diesel,Usados,8073797531,Opel,Nacional,130,179000,Carrinha,,Manual
5194,2019,Gasolina,Usados,8064845406,SEAT,Nacional,75,23000,Utilitário,,Manual
5195,2013,Diesel,Usados,8026577337,VW,Nacional,105,133277,Sedan,,Manual
5196,2017,Híbrido (Gasolina),Usados,8075623762,Toyota,,134,82907,Carrinha,,Automática
5197,2018,Gasolina,Usados,8072350941,Peugeot,Nacional,225,25000,Carrinha,,Automática
5198,2018,Gasolina,Usados,8055974521,Peugeot,Nacional,82,14733,SUV / TT,,Manual
5199,2004,Diesel,Usados,8075624247,Mercedes-Benz,Nacional,150,320000,Carrinha,,Manual
5200,2014,Diesel,Usados,8053515384,Citroën,,92,77247,Utilitário,,Automática
5201,2013,Gasolina,Usados,8075623697,SEAT,Nacional,105,60000,Carrinha,,Automática
5202,2015,Diesel,Usados,8045672624,Mercedes-Benz,,109,183889,Carrinha,Classe CLA,Manual
5203,2007,Gasolina,Usados,8075623011,Mazda,Nacional,85,103000,Citadino,,Manual
5204,2014,Diesel,Usados,8075057210,BMW,Nacional,150,137000,Monovolume,Série 2,Manual
5205,2018,Diesel,Usados,8072377787,DS,Nacional,120,27000,Utilitário,,Manual
5206,1997,Diesel,Usados,8075623548,Fiat,Nacional,70,690000,Citadino,,Manual
5207,2018,Diesel,Usados,8066078743,Renault,,110,39200,Carrinha,,Unknown
5208,2008,Diesel,Usados,8074303361,Audi,Nacional,140,196500,Carrinha,,Automática
5209,2014,Gasolina,Usados,8075624143,Fiat,Nacional,105,106620,Pequeno citadino,,Manual
5210,2014,Diesel,Usados,8075623728,Peugeot,,115,168000,Utilitário,,Manual
5211,2009,Diesel,Usados,8067441604,Opel,,125,284131,Coupé,,Manual
5212,2007,Gasolina,Usados,8066325817,MINI,,174,150000,Citadino,,Manual
5213,2016,Diesel,Usados,8063240959,Mercedes-Benz,,116,50400,Carrinha,Classe C,Manual
5214,2016,Gasolina,Usados,8071004108,VW,Nacional,60,45292,Pequeno citadino,,Manual
5215,2012,Diesel,Usados,8059807255,BMW,,116,210000,Citadino,Série 1,Unknown
5216,2012,Diesel,Usados,8074298593,Citroën,,112,150000,Utilitário,,Manual
5217,2010,Diesel,Usados,8074304364,Renault,Nacional,150,165000,Carrinha,,Manual
5218,1997,Gasolina,Usados,8075623439,BMW,,140,161000,Cabrio,Série Z,Manual
5219,2016,Diesel,Usados,8074222321,Peugeot,,120,152472,Monovolume,,Automática
5220,2016,Gasolina,Usados,8067560299,Smart,Nacional,90,31000,Pequeno citadino,,Manual
5221,2008,Gasolina,Usados,8066157651,Fiat,Nacional,65,179000,Citadino,,Manual
5222,2012,Híbrido (Diesel),Usados,8061860870,Peugeot,Importado,200,223000,Carrinha,,Automática
5223,1963,Gasolina,Usados,8075485466,Outra não listada,,64,28000,SUV / TT,,Manual
5224,2011,Diesel,Usados,8074272955,Renault,Nacional,110,205000,Carrinha,,Automática
5225,2017,Diesel,Usados,8075620755,Mercedes-Benz,,177,74999,SUV / TT,Classe GLA,Automática
5226,2010,Diesel,Usados,8074303158,Chevrolet,Nacional,149,94000,Sedan,,Automática
5227,2017,Gasolina,Usados,8075591998,Mercedes-Benz,Nacional,585,20000,Sedan,Classe S,Automática
5228,2018,Diesel,Usados,8073211890,Peugeot,Nacional,100,40000,Carrinha,,Manual
5229,1999,Gasolina,Usados,8075622372,Jeep,Nacional,220,229900,SUV / TT,,Automática
5230,2012,Híbrido (Diesel),Usados,8075622745,Citroën,,200,150000,Utilitário,,Automática
5231,2015,Gasolina,Usados,8067445093,Peugeot,,130,70000,Carrinha,,Manual
5232,2015,Diesel,Usados,8075622498,Ford,Nacional,120,128000,Carrinha,,Manual
5233,1999,Diesel,Usados,8075622577,Citroën,Nacional,110,256000,Sedan,,Manual
5234,2007,Diesel,Usados,8073190080,Renault,Nacional,105,325000,Carrinha,,Manual
5235,2015,Diesel,Usados,8075622711,Peugeot,Importado,120,92000,Carrinha,,Automática
5236,2009,Diesel,Usados,8063369136,Dacia,Nacional,85,418000,Carrinha,,Manual
5237,2015,Diesel,Usados,8068003813,BMW,Nacional,190,100000,Sedan,Série 5,Automática
5238,1994,Gasolina,Usados,8075622531,Renault,Nacional,95,160412,Sedan,,Manual
5239,2006,Gasolina,Usados,8074305792,Suzuki,Nacional,93,132000,Citadino,,Manual
5240,2017,Diesel,Usados,8071083451,Ford,Nacional,120,64124,Carrinha,,Manual
5241,2018,Diesel,Usados,8073190395,Nissan,Nacional,110,30000,SUV / TT,,Manual
5242,2010,Diesel,Usados,8045392798,Fiat,Nacional,70,165000,Pequeno citadino,,Manual
5243,2015,Diesel,Usados,8075591958,BMW,Nacional,313,40000,Cabrio,Série 6,Automática
5244,2018,Diesel,Usados,8064336808,MINI,Nacional,95,16000,Citadino,,Manual
5245,2013,Diesel,Usados,8069729159,BMW,,95,98000,Utilitário,Série 1,Manual
5246,2017,Diesel,Usados,8071201451,Alfa Romeo,Nacional,120,29000,Utilitário,,Automática
5247,2014,Diesel,Usados,8074273110,Citroën,Nacional,120,185000,Monovolume,,Automática
5248,2009,Gasolina,Usados,8075622152,Hyundai,Nacional,70,104000,Citadino,,Manual
5249,2008,Gasolina,Usados,8075622549,Citroën,,68,214981,Pequeno citadino,,Manual
5250,2002,Diesel,Usados,8073084723,Renault,Nacional,65,300000,Citadino,,Manual
5251,2009,Diesel,Usados,8074301753,Renault,Nacional,85,135000,Carrinha,,Manual
5252,2008,Diesel,Usados,8074305691,Opel,Nacional,125,263000,Utilitário,,Manual
5253,2012,Gasolina,Usados,8075621600,Opel,Nacional,85,96000,Citadino,,Manual
5254,2015,Diesel,Usados,8060085358,Mercedes-Benz,,136,81900,Utilitário,Classe B,Automática
5255,2008,Diesel,Usados,8075621914,Renault,Nacional,105,220000,Carrinha,,Manual
5256,2017,Diesel,Usados,8072384080,Mercedes-Benz,,109,30607,Carrinha,Classe CLA,Manual
5257,2001,Diesel,Usados,8075621661,Opel,Nacional,82,290000,Utilitário,,Automática
5258,2012,Diesel,Usados,8065797812,VW,,105,205030,Carrinha,,Manual
5259,2018,Gasolina,Usados,8070247408,Renault,,90,38300,Citadino,,Manual
5260,2003,Diesel,Usados,8063707133,Mercedes-Benz,Nacional,150,344433,Sedan,Classe E,Automática
5261,2014,Diesel,Usados,8075619340,VW,Nacional,105,175857,Carrinha,,Automática
5262,2015,Diesel,Usados,8074302995,MINI,Importado,116,147000,Citadino,,Manual
5263,2008,Diesel,Usados,8075613289,Citroën,Nacional,109,150000,Citadino,,Manual
5264,2013,Diesel,Usados,8075594876,BMW,Importado,184,9825,Sedan,Série 1,Manual
5265,2010,Gasolina,Usados,8075621152,Fiat,Nacional,69,233760,Citadino,,Manual
5266,2017,Gasolina,Usados,8075619845,VW,,110,74834,Utilitário,,Manual
5267,2017,Diesel,Usados,8070988343,Mercedes-Benz,Importado,136,41645,Sedan,Classe C,Manual
5268,2015,Diesel,Usados,8075621621,BMW,Nacional,150,86000,Carrinha,Série 3,Manual
5269,2009,Diesel,Usados,8072324731,Opel,,90,183561,Carrinha,,Manual
5270,2016,Gasolina,Usados,8038154144,Abarth,Nacional,140,9000,Pequeno citadino,,Manual
5271,2016,Diesel,Usados,8075621669,Renault,Nacional,90,128000,Carrinha,,Manual
5272,2016,Gasolina,Usados,8075611592,Audi,Nacional,252,174981,Sedan,,Automática
5273,2014,Diesel,Usados,8075621630,BMW,Nacional,116,186000,Sedan,Série 1,Manual
5274,2014,Diesel,Usados,8072380993,Mercedes-Benz,,204,138766,Sedan,Classe E,Automática
5275,2003,Diesel,Usados,8075609122,Renault,Nacional,80,193041,Monovolume,,Manual
5276,2013,Diesel,Usados,8056164697,Mercedes-Benz,,109,156000,Utilitário,Classe A,Automática
5277,2010,Diesel,Usados,8074283872,Peugeot,Nacional,110,216358,SUV / TT,,Manual
5278,2017,Diesel,Usados,8064447859,VW,Nacional,115,86000,Carrinha,,Automática
5279,2015,Diesel,Usados,8066946137,BMW,,313,31000,Coupé,Série 6,Automática
5280,2011,Diesel,Usados,8069149987,Fiat,Nacional,95,141800,Cabrio,,Manual
5281,2017,Gasolina,Usados,8067324847,Smart,Importado,91,7481,Citadino,,Automática
5282,2017,Diesel,Usados,8075621508,Nissan,,110,107000,SUV / TT,,Manual
5283,2014,Diesel,Usados,8075620664,Skoda,Nacional,105,167607,Carrinha,,Manual
5284,2010,Diesel,Usados,8061273349,Mercedes-Benz,,204,220000,Sedan,Classe E,Manual
5285,2014,Diesel,Usados,8073804075,Hyundai,Nacional,75,163230,Citadino,,Manual
5286,2000,Diesel,Usados,8074304838,Toyota,,210,58000,SUV / TT,,Unknown
5287,2005,Diesel,Usados,8068985516,Chrysler,Nacional,150,190000,Monovolume,,Automática
5288,2013,Diesel,Usados,8075596028,Mercedes-Benz,Nacional,136,89000,Utilitário,Classe B,Manual
5289,2003,Gasolina,Usados,8074305474,Mercedes-Benz,,163,140000,Cabrio,Classe CLK,Unknown
5290,2015,Diesel,Usados,8075620965,Renault,Nacional,110,81300,Carrinha,,Manual
5291,2018,Diesel,Usados,8075620979,Fiat,Nacional,120,52000,Carrinha,,Manual
5292,2015,Diesel,Usados,8075620767,Volvo,,115,109766,Utilitário,,Manual
5293,2003,Diesel,Usados,8034503053,Smart,Importado,40,160000,Pequeno citadino,,Automática
5294,2003,Diesel,Usados,8052357546,Renault,Nacional,85,260000,Citadino,,Manual
5295,2005,Diesel,Usados,8053601962,Audi,Nacional,140,220000,Utilitário,,Manual
5296,2017,Diesel,Usados,8075620789,Mazda,Nacional,105,40000,SUV / TT,,Manual
5297,2010,Diesel,Usados,8075621062,MINI,,112,176000,Citadino,,Manual
5298,2001,Diesel,Usados,8047109953,BMW,Importado,150,330000,Carrinha,Série 3,Manual
5299,2019,Híbrido (Gasolina),Usados,8074049527,Kia,,141,7200,SUV / TT,,Automática
5300,2017,Diesel,Usados,8074298910,Mercedes-Benz,Nacional,116,70000,Carrinha,Classe C,Manual
5301,1998,Diesel,Usados,8073037421,Audi,Nacional,110,420000,Sedan,,Manual
5302,2008,Diesel,Usados,8052152842,Toyota,Nacional,120,320000,SUV / TT,,Manual
5303,2016,Diesel,Usados,8074484212,Renault,Nacional,125,81000,Carrinha,,Manual
5304,2000,Diesel,Usados,8062795998,Land Rover,Nacional,122,220000,SUV / TT,,Manual
5305,2013,Gasolina,Usados,8074374812,Honda,Nacional,90,99000,Utilitário,,Manual
5306,2002,Diesel,Usados,8064107991,Audi,Importado,130,290000,Carrinha,,Manual
5307,1999,Diesel,Usados,8075620933,Mercedes-Benz,Nacional,122,245000,Monovolume,,Manual
5308,2014,Diesel,Usados,8074038076,Volvo,,115,77200,Carrinha,,Automática
5309,2008,Diesel,Usados,8055419213,SEAT,Nacional,104,198000,Citadino,,Manual
5310,2003,Diesel,Usados,8047696964,Saab,Nacional,125,180000,Sedan,,Manual
5311,2010,Diesel,Usados,8075615857,Mercedes-Benz,,204,328000,Carrinha,Classe C,Automática
5312,2007,Diesel,Usados,8039821558,Alfa Romeo,Nacional,200,149000,Coupé,,Manual
5313,2015,Diesel,Usados,8067310820,MINI,Nacional,95,190000,Citadino,,Manual
5314,2009,Diesel,Usados,8075620846,Renault,,90,270000,Utilitário,,Manual
5315,2014,Gasolina,Usados,8074375178,Skoda,Nacional,60,62000,Citadino,,Manual
5316,2001,Diesel,Usados,8075620632,BMW,,150,349000,Sedan,Série 3,Manual
5317,2014,Diesel,Usados,8073107874,Volvo,,110,140266,Utilitário,,Manual
5318,2016,Diesel,Usados,8037413361,Mercedes-Benz,Nacional,136,104000,Carrinha,,Manual
5319,2012,Gasolina,Usados,8075620749,Fiat,Nacional,85,82000,Pequeno citadino,,Automática
5320,2013,Diesel,Usados,8075765707,Mercedes-Benz,,90,173500,Carrinha,,Unknown
5321,2018,Diesel,Usados,8056719583,Kia,Nacional,141,32200,Carrinha,,Manual
5322,2014,Diesel,Usados,8073107942,Ford,Importado,116,85718,Carrinha,,Manual
5323,2018,Diesel,Usados,8072477130,Kia,,90,23750,Utilitário,,Manual
5324,2017,Diesel,Usados,8071008336,Renault,,110,95000,Carrinha,,Automática
5325,2013,Gasolina,Usados,8026064796,BMW,Nacional,560,59500,Sedan,Série 5,Automática
5326,2016,Gasolina,Usados,8072368526,SEAT,Nacional,75,34000,Citadino,,Unknown
5327,2019,Gasolina,Usados,8072478221,Kia,,100,18200,SUV / TT,,Manual
5328,2016,Gasolina,Usados,8044255656,Mercedes-Benz,Nacional,585,17500,Coupé,Classe S,Automática
5329,2015,Diesel,Usados,8075620352,BMW,Nacional,150,89000,Carrinha,Série 2,Manual
5330,2009,Diesel,Usados,8059647375,Volvo,Nacional,110,160000,Carrinha,,Manual
5331,2013,Diesel,Usados,8072341456,BMW,,143,100000,Carrinha,Série 3,Manual
5332,2007,Gasolina,Usados,6009186313,Bentley,Nacional,560,60000,Cabrio,,Automática
5333,2012,Gasolina,Usados,8074302548,Fiat,Nacional,69,60097,Pequeno citadino,,Manual
5334,2013,Híbrido (Diesel),Usados,8075620685,Volvo,Importado,280,220000,Carrinha,,Automática
5335,2017,Diesel,Usados,8067181251,Mitsubishi,,114,51000,SUV / TT,,Manual
5336,2010,Diesel,Usados,8073106549,Smart,Importado,54,95035,Cabrio,,Automática
5337,2017,Gasolina,Usados,8073112807,SEAT,,75,53000,Sedan,,Manual
5338,1972,Gasolina,Usados,8040172683,Porsche,,180,1000,Cabrio,,Manual
5339,2013,Gasolina,Usados,8068838648,Citroën,,82,98015,Citadino,,Manual
5340,2019,Gasolina,Usados,8061098552,Kia,,120,17500,Carrinha,,Manual
5341,2017,Diesel,Usados,8064545676,Peugeot,,120,139000,Carrinha,,Manual
5342,2018,Gasolina,Usados,8073107898,Fiat,Nacional,69,35531,Pequeno citadino,,Manual
5343,2018,Gasolina,Usados,8072477719,Kia,,120,41980,Utilitário,,Manual
5344,2012,Gasolina,Usados,8034745064,Mercedes-Benz,Nacional,630,36700,Coupé,Classe CL,Automática
5345,2003,Diesel,Usados,8075605697,Renault,,101,164500,Monovolume,,Manual
5346,2016,Diesel,Usados,8075620617,Renault,Nacional,75,39000,Citadino,,Unknown
5347,2009,Diesel,Usados,8066266994,VW,,105,206000,Utilitário,,Manual
5348,2015,Diesel,Usados,8075620663,Ford,,120,123000,Carrinha,,Unknown
5349,2009,Diesel,Usados,8075620204,Peugeot,Nacional,110,332000,Carrinha,,Manual
5350,2015,Diesel,Usados,8075620101,BMW,Nacional,143,69084,Carrinha,Série 3,Automática
5351,1976,Gasolina,Usados,8041853254,Rolls Royce,,203,5050,Sedan,,Unknown
5352,2012,Gasolina,Usados,8074303765,Renault,,130,83000,Carrinha,,Unknown
5353,2007,Diesel,Usados,8069604352,Volvo,Nacional,180,138000,Cabrio,,Automática
5354,2014,Gasolina,Usados,8075620027,VW,,70,65899,Citadino,,Manual
5355,1992,Gasolina,Usados,8021822922,Lancia,,215,39605,Utilitário,,Unknown
5356,2013,Diesel,Usados,8075619917,VW,Nacional,75,195000,Citadino,,Manual
5357,2013,Diesel,Usados,8075619784,Mercedes-Benz,,136,110000,Utilitário,Classe A,Manual
5358,2010,Gasolina,Usados,8075620282,Fiat,,70,98142,Pequeno citadino,,Manual
5359,2016,Diesel,Usados,8075619701,BMW,Importado,115,77513,Monovolume,Série 2,Manual
5360,2011,Gasolina,Usados,8070790360,Peugeot,Nacional,60,110000,Citadino,,Manual
5361,2006,Diesel,Usados,8069028089,Renault,,120,234123,Sedan,,Manual
5362,2015,Diesel,Usados,8073103572,Nissan,Importado,110,75000,SUV / TT,,Manual
5363,2015,Diesel,Usados,8064303473,Jaguar,,190,162567,Sedan,,Automática
5364,2000,GPL,Usados,8049316045,Honda,Nacional,90,244000,Carrinha,,Manual
5365,2012,Diesel,Usados,8075619754,Volvo,,115,144000,Carrinha,,Manual
5366,2004,Diesel,Usados,8074294507,Nissan,Nacional,133,160000,SUV / TT,,Manual
5367,2005,Diesel,Usados,8072367208,Renault,Nacional,65,133000,Citadino,,Manual
5368,2000,Gasolina,Usados,8075619705,Smart,,55,128000,Pequeno citadino,,Automática
5369,2013,Diesel,Usados,8066651619,Peugeot,,68,95000,Citadino,,Manual
5370,2014,Diesel,Usados,8075619696,MINI,,116,120000,Citadino,,Manual
5371,2010,Gasolina,Usados,8074285566,Fiat,,70,128000,Pequeno citadino,,Unknown
5372,2002,Diesel,Usados,8070379255,VW,,90,191567,Coupé,,Manual
5373,2018,Gasolina,Usados,8075620090,Fiat,Nacional,69,26497,Pequeno citadino,,Automática
5374,2000,Diesel,Usados,8069027055,Audi,,110,253412,Carrinha,,Manual
5375,2007,Diesel,Usados,8072274441,Citroën,,110,198234,Monovolume,,Automática
5376,2014,Diesel,Usados,8061812391,Mercedes-Benz,Nacional,170,101540,Utilitário,Classe C,Automática
5377,2010,Gasolina,Usados,8074190845,Fiat,,75,105000,Citadino,,Unknown
5378,1959,Gasolina,Usados,8041990198,Cadillac,,329,64944,Sedan,,Automática
5379,2007,Diesel,Usados,8075619609,VW,,105,200000,Utilitário,,Unknown
5380,2018,Diesel,Usados,8057880061,Mercedes-Benz,Nacional,116,17000,Utilitário,Classe A,Automática
5381,2016,Gasolina,Usados,8075575366,Fiat,Nacional,69,78000,Citadino,,Manual
5382,2016,Diesel,Usados,8075619630,Peugeot,,120,149000,Carrinha,,Manual
5383,2015,Diesel,Usados,8072382762,BMW,,163,117771,Carrinha,Série 3,Manual
5384,2015,Diesel,Usados,8075619646,Mercedes-Benz,Importado,163,82063,Carrinha,Classe C,Manual
5385,2011,Gasolina,Usados,8064408078,Peugeot,Nacional,68,86000,Pequeno citadino,,Manual
5386,2015,Diesel,Usados,8074303732,Peugeot,Nacional,68,120000,Citadino,,Manual
5387,2008,Diesel,Usados,8073111716,Fiat,Nacional,105,190000,Utilitário,,Manual
5388,2016,Gasolina,Usados,8073111389,MINI,,102,25287,Citadino,,Manual
5389,2012,Diesel,Usados,8074302730,Mercedes-Benz,,170,235041,Carrinha,Classe C,Automática
5390,2018,Diesel,Usados,8072606586,BMW,,116,22000,SUV / TT,Série X,Automática
5391,2009,Diesel,Usados,8044439704,Peugeot,Nacional,156,184000,SUV / TT,,Manual
5392,2008,Gasolina,Usados,8040212369,Honda,Nacional,83,89810,Utilitário,,Manual
5393,2008,Diesel,Usados,8053893788,BMW,Nacional,177,174909,Carrinha,Série 5,Manual
5394,2017,Gasolina,Usados,8073109332,Opel,,70,73000,Pequeno citadino,,Manual
5395,2015,Diesel,Usados,8067578111,Renault,,110,131000,Utilitário,,Manual
5396,2016,Diesel,Usados,8072324448,Renault,,90,152000,Carrinha,,Manual
5397,2019,Diesel,Usados,8073111355,MINI,,116,7909,Citadino,,Manual
5398,2015,Híbrido (Diesel),Usados,8074299755,Volvo,,290,147121,Carrinha,,Automática
5399,2014,Gasolina,Usados,8066267868,Audi,Nacional,231,67500,Citadino,,Manual
5400,2012,Diesel,Usados,8060608250,Land Rover,,150,171000,SUV / TT,,Manual
5401,2013,Diesel,Usados,8045939643,MINI,Nacional,143,126000,Coupé,,Manual
5402,2001,Gasolina,Usados,8075619555,Opel,Nacional,75,220000,Citadino,,Automática
5403,2015,Diesel,Usados,8053282301,Mercedes-Benz,,231,94528,Carrinha,Classe C,Automática
5404,2015,Diesel,Usados,8074037818,BMW,Nacional,116,77000,Utilitário,Série 1,Manual
5405,2008,Diesel,Usados,8074298499,Mazda,Nacional,140,260000,Sedan,,Manual
5406,2013,Diesel,Usados,8072336667,Volvo,Nacional,114,99954,Carrinha,,Manual
5407,2011,Diesel,Usados,8073016188,Peugeot,Nacional,70,67970,Citadino,,Manual
5408,2015,Diesel,Usados,8074057131,Peugeot,,120,137138,Carrinha,,Manual
5409,2015,Gasolina,Usados,8047980953,SEAT,,85,46489,Citadino,,Manual
5410,2015,Diesel,Usados,8075619309,BMW,Importado,116,195000,Citadino,Série 1,Manual
5411,2008,Diesel,Usados,8053397207,Citroën,Nacional,120,408091,Monovolume,,Manual
5412,2010,Diesel,Usados,8053880538,Opel,Nacional,95,170133,Utilitário,,Manual
5413,2017,Gasolina,Usados,8073020629,VW,Nacional,60,44051,Pequeno citadino,,Manual
5414,1999,Diesel,Usados,8075619371,VW,,115,230000,Carrinha,,Manual
5415,2011,Diesel,Usados,8060726263,Ford,,140,196177,Monovolume,,Manual
5416,2011,Diesel,Usados,8075619380,Renault,Nacional,110,161902,Carrinha,,Manual
5417,2009,Diesel,Usados,8063811698,Renault,,110,175000,Carrinha,,Manual
5418,2016,Diesel,Usados,8075619343,Peugeot,Nacional,150,155989,Utilitário,,Manual
5419,2015,Diesel,Usados,8073984886,Citroën,,120,127617,Monovolume,,Manual
5420,2010,Gasolina,Usados,8058716778,Opel,Nacional,100,90812,Monovolume,,Manual
5421,2012,Diesel,Usados,8074216169,BMW,Nacional,184,162287,Utilitário,Série 1,Manual
5422,2008,Diesel,Usados,8075619124,BMW,,143,250000,Sedan,Série 3,Manual
5423,2014,Diesel,Usados,8074054192,SEAT,,110,111942,Carrinha,,Manual
5424,2008,Gasolina,Usados,8064847618,Audi,Nacional,420,74800,Coupé,,Automática
5425,2008,Diesel,Usados,8059401753,Toyota,,177,236000,SUV / TT,,Manual
5426,2010,Gasolina,Usados,8062968692,Citroën,Nacional,60,32250,Citadino,,Manual
5427,2017,Gasolina,Usados,8056864953,Citroën,Nacional,82,25530,Citadino,,Manual
5428,2015,Gasolina,Usados,8075619442,Audi,,150,123333,Sedan,,Manual
5429,2017,Diesel,Usados,8073030310,VW,Nacional,110,138000,Carrinha,,Manual
5430,2008,Gasolina,Usados,8063504748,Fiat,Nacional,70,127000,Pequeno citadino,,Manual
5431,2015,Diesel,Usados,8075619329,Peugeot,Importado,120,155000,Carrinha,,Manual
5432,2015,Diesel,Usados,8072337399,Renault,Nacional,90,99284,SUV / TT,,Automática
5433,2016,Diesel,Usados,8070586643,Renault,Nacional,130,76644,Utilitário,,Manual
5434,2013,Diesel,Usados,8071920417,BMW,,184,180000,Carrinha,Série 3,Manual
5435,2010,Diesel,Usados,8072259642,VW,Nacional,105,204000,Utilitário,,Manual
5436,2010,Diesel,Usados,8074275408,Renault,Nacional,110,210000,Utilitário,,Manual
5437,2016,Diesel,Usados,8072366310,Renault,Importado,110,150000,Carrinha,,Automática
